County/City,Ward,Pct,"Glenn Allen Youngkin","Terence Richard McAuliffe","Princess Latece Teira Blanding","All Others","Total Votes Cast"
"Spotsylvania County",-,"402 - Parkside (CD 1)",589,534,6,2,"1,131"
"Spotsylvania County",-,"402 - Parkside (CD 7)",202,197,2,0,401
"Spotsylvania County",-,"403 - Lee Hill (CD 1)",808,654,14,2,"1,478"
"Spotsylvania County",-,"501 - Belmont (CD 7)",922,192,6,1,"1,121"
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",829,225,2,0,"1,056"
"Spotsylvania County",-,"503 - Post Oak (CD 7)",912,183,5,0,"1,100"
"Spotsylvania County",-,"504 - Courthouse (CD 7)",863,381,5,1,"1,250"
"Spotsylvania County",-,"505 - Brock (CD 7)","1,195",409,2,0,"1,606"
"Spotsylvania County",-,"601 - Salem (CD 7)",871,520,19,1,"1,411"
"Spotsylvania County",-,"602 - Smith Station (CD 7)",965,811,12,2,"1,790"
"Spotsylvania County",-,"603 - Piedmont (CD 7)",533,312,9,0,854
"Spotsylvania County",-,"701 - Battlefield (CD 1)",572,446,14,1,"1,033"
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",359,285,5,1,650
"Spotsylvania County",-,"702 - Brents Mill (CD 7)",394,326,5,0,725
"Spotsylvania County",-,"703 - Fairview (CD 1)",95,84,3,1,183
"Spotsylvania County",-,"703 - Fairview (CD 7)",272,216,3,0,491
"Spotsylvania County",-,"704 - Gayle (CD 1)",233,126,1,0,360
"Spotsylvania County",-,"704 - Gayle (CD 7)",708,515,5,0,"1,228"
"Spotsylvania County",-,"##ab - Central Absentee Precinct (CD 1)",245,880,18,1,"1,144"
"Spotsylvania County",-,"##ab - Central Absentee Precinct (CD 7)",840,"2,099",40,1,"2,980"
"Spotsylvania County",-,"##ev - Central Absentee Precinct (CD 1)","2,295","2,039",16,2,"4,352"
"Spotsylvania County",-,"##ev - Central Absentee Precinct (CD 7)","6,366","4,392",37,1,"10,796"
"Spotsylvania County",-,"##pe - Central Absentee Precinct (CD 1)",21,44,0,0,65
"Spotsylvania County",-,"##pe - Central Absentee Precinct (CD 7)",62,142,3,0,207
"Spotsylvania County",-,"Provisional (CD 1)",5,19,0,0,24
"Spotsylvania County",-,"Provisional (CD 7)",30,47,1,0,78
"Stafford County",-,"101 - Hartwood","1,993",679,14,1,"2,687"
"Stafford County",-,"102 - Rocky Run",818,628,12,1,"1,459"
"Stafford County",-,"103 - Simpson",920,517,11,0,"1,448"
"Stafford County",-,"104 - College","1,294",770,12,1,"2,077"
"Stafford County",-,"201 - Rock Hill",794,458,9,1,"1,262"
"Stafford County",-,"202 - Roseville",935,666,10,1,"1,612"
"Stafford County",-,"203 - Ruby","1,030",282,9,2,"1,323"
"Stafford County",-,"204 - Stefaniga","1,143",594,9,2,"1,748"
"Stafford County",-,"301 - Griffis",392,573,6,0,971
"Stafford County",-,"302 - Widewater",812,702,11,0,"1,525"
"Stafford County",-,"303 - Harbour",605,393,13,1,"1,012"
"Stafford County",-,"304 - Barrett",355,290,7,0,652
"Stafford County",-,"401 - Aquia",156,331,7,0,494
"Stafford County",-,"402 - Courthouse",709,882,19,0,"1,610"
"Stafford County",-,"403 - Brooke","1,249",619,16,1,"1,885"
"Stafford County",-,"404 - Government Island",715,465,9,1,"1,190"
"Stafford County",-,"501 - Grafton","1,338",661,16,2,"2,017"
"Stafford County",-,"502 - Falmouth",862,628,5,0,"1,495"
"Stafford County",-,"503 - Drew",863,607,17,2,"1,489"
"Stafford County",-,"504 - Gayle",512,583,6,0,"1,101"
"Stafford County",-,"601 - Ferry Farm",914,466,8,2,"1,390"
"Stafford County",-,"602 - Chatham",994,614,9,1,"1,618"
"Stafford County",-,"603 - White Oak","1,533",536,8,0,"2,077"
"Stafford County",-,"604 - England Run",343,497,16,1,857
"Stafford County",-,"701 - Woodlands","1,108",954,22,1,"2,085"
"Stafford County",-,"702 - Whitson",557,635,5,1,"1,198"
"Stafford County",-,"703 - Hampton","1,040",797,16,2,"1,855"
"Stafford County",-,"##ab - Central Absentee Precinct","1,290","3,001",63,3,"4,357"
"Stafford County",-,"##ev - Central Absentee Precinct","6,296","6,419",51,6,"12,772"
"Stafford County",-,"##pe - Central Absentee Precinct",87,157,9,2,255
"Stafford County",-,Provisional,23,59,0,0,82
"Staunton City",-,"101 - Ward No 1",664,451,21,1,"1,137"
"Staunton City",-,"201 - Ward No 2",827,422,12,0,"1,261"
"Staunton City",-,"301 - Ward No 3",668,480,20,2,"1,170"
"Staunton City",-,"401 - Ward No 4",517,444,9,0,970
"Staunton City",-,"501 - Ward No 5",416,507,10,0,933
"Staunton City",-,"##ab - Central Absentee Precinct",286,707,14,2,"1,009"
"Staunton City",-,"##ev - Central Absentee Precinct","1,242","1,962",28,3,"3,235"
"Staunton City",-,"##pe - Central Absentee Precinct",14,22,5,0,41
"Staunton City",-,Provisional,6,9,0,0,15
"Suffolk City",-,"101 - Belleharbour (CD 3)",288,499,7,5,799
"Suffolk City",-,"102 - Driver (CD 3)","1,513",555,11,2,"2,081"
"Suffolk City",-,"104 - Bennetts Creek (CD 3)",750,608,8,0,"1,366"
"Suffolk City",-,"201 - Ebenezer (CD 3)",856,300,3,0,"1,159"
"Suffolk City",-,"202 - Chuckatuck (CD 3)",706,295,3,0,"1,004"
"Suffolk City",-,"203 - Kings Fork (CD 3)",473,619,8,1,"1,101"
"Suffolk City",-,"204 - Hillpoint (CD 3)",420,513,9,3,945
"Suffolk City",-,"301 - White Marsh (CD 4)",106,159,1,0,266
"Suffolk City",-,"302 - John F Kennedy (CD 3)",142,313,8,2,465
"Suffolk City",-,"302 - John F Kennedy (CD 4)",20,365,5,0,390
"Suffolk City",-,"304 - Nansemond River (CD 3)",498,571,9,4,"1,082"
"Suffolk City",-,"305 - Shoulders Hill (CD 3)",243,264,5,1,513
"Suffolk City",-,"401 - Airport (CD 4)",395,184,3,1,583
"Suffolk City",-,"402 - Whaleyville (CD 4)",724,156,2,1,883
"Suffolk City",-,"403 - Southside (CD 4)",39,315,7,0,361
"Suffolk City",-,"404 - Booker T Washington (CD 3)",9,129,0,0,138
"Suffolk City",-,"404 - Booker T Washington (CD 4)",37,400,11,0,448
"Suffolk City",-,"405 - Pittmantown (CD 4)",211,111,1,0,323
"Suffolk City",-,"501 - Kilbys Mill (CD 4)",833,362,14,0,"1,209"
"Suffolk City",-,"502 - Holland (CD 4)","1,022",320,8,0,"1,350"
"Suffolk City",-,"504 - Lake Cohoon (CD 3)",224,54,1,0,279
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",784,324,6,1,"1,115"
"Suffolk City",-,"601 - Lakeside (CD 4)",430,379,6,2,817
"Suffolk City",-,"602 - Olde Towne (CD 3)",116,123,3,0,242
"Suffolk City",-,"602 - Olde Towne (CD 4)",1,1,0,0,2
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",174,149,2,0,325
"Suffolk City",-,"604 - Wilroy (CD 3)",434,385,7,0,826
"Suffolk City",-,"605 - Hollywood (CD 3)",31,318,3,0,352
"Suffolk City",-,"702 - Harbourview (CD 3)",777,736,6,2,"1,521"
"Suffolk City",-,"704 - Burbage Grant (CD 3)",497,781,14,2,"1,294"
"Suffolk City",-,"706 - Huntersville (CD 3)",244,910,14,1,"1,169"
"Suffolk City",-,"##ab - Central Absentee Precinct (CD 3)",434,"1,490",21,1,"1,946"
"Suffolk City",-,"##ab - Central Absentee Precinct (CD 4)",195,637,6,0,838
"Suffolk City",-,"##ev - Central Absentee Precinct (CD 3)","2,019","3,612",23,3,"5,657"
"Suffolk City",-,"##ev - Central Absentee Precinct (CD 4)","1,620","1,962",11,2,"3,595"
"Suffolk City",-,"##pe - Central Absentee Precinct (CD 3)",48,99,4,0,151
"Suffolk City",-,"##pe - Central Absentee Precinct (CD 4)",15,45,0,0,60
"Suffolk City",-,"Provisional (CD 3)",12,29,1,0,42
"Suffolk City",-,"Provisional (CD 4)",11,7,1,0,19
"Surry County",-,"101 - Surry",297,127,1,0,425
"Surry County",-,"201 - Bacons Castle",238,214,2,0,454
"Surry County",-,"301 - Dendron",264,186,4,1,455
"Surry County",-,"401 - Carsley",271,220,1,0,492
"Surry County",-,"501 - Claremont",193,129,0,2,324
"Surry County",-,"502 - Spring Grove",25,92,0,0,117
"Surry County",-,"##ab - Central Absentee Precinct",60,230,0,0,290
"Surry County",-,"##ev - Central Absentee Precinct",418,553,0,0,971
"Surry County",-,"##pe - Central Absentee Precinct",2,5,1,0,8
"Surry County",-,Provisional,0,0,0,0,0
"Sussex County",-,"101 - Waverly",101,306,3,0,410
"Sussex County",-,"201 - Stony Creek",149,200,2,0,351
"Sussex County",-,"202 - Little Mill",49,52,0,0,101
"Sussex County",-,"301 - Courthouse",266,65,1,0,332
"Sussex County",-,"302 - Wakefield",122,17,0,0,139
"Sussex County",-,"401 - Mars Hill",197,235,3,0,435
"Sussex County",-,"402 - West Wakefield",4,37,0,0,41
"Sussex County",-,"501 - Henry",176,195,2,0,373
"Sussex County",-,"502 - Yale",82,71,1,0,154
"Sussex County",-,"601 - Blackwater",237,111,0,0,348
"Sussex County",-,"602 - Newville",111,49,4,0,164
"Sussex County",-,"##ab - Central Absentee Precinct",80,234,3,0,317
"Sussex County",-,"##ev - Central Absentee Precinct",396,448,5,0,849
"Sussex County",-,"##pe - Central Absentee Precinct",2,1,0,0,3
"Sussex County",-,Provisional,1,7,0,0,8
"Tazewell County",-,"101 - Indian Valley",360,23,0,0,383
"Tazewell County",-,"102 - Tip Top",208,23,0,0,231
"Tazewell County",-,"103 - Mundy Town",407,30,0,0,437
"Tazewell County",-,"104 - Falls Mills",284,33,1,0,318
"Tazewell County",-,"106 - Pocahontas",109,18,1,0,128
"Tazewell County",-,"107 - Amonate",35,4,0,0,39
"Tazewell County",-,"109 - Bishop",99,6,0,0,105
"Tazewell County",-,"112 - Bandy",129,10,0,0,139
"Tazewell County",-,"203 - Burkes Garden",85,6,0,0,91
"Tazewell County",-,"204 - Clear Fork",259,21,1,0,281
"Tazewell County",-,"207 - Freestone",100,15,0,0,115
"Tazewell County",-,"209 - Jeffersonville",879,134,5,2,"1,020"
"Tazewell County",-,"214 - Thompson Valley",299,25,1,0,325
"Tazewell County",-,"301 - Cedar Bluff",937,66,3,1,"1,007"
"Tazewell County",-,"302 - Baptist Valley",217,20,0,0,237
"Tazewell County",-,"303 - Paint Lick",767,68,1,0,836
"Tazewell County",-,"401 - Richlands","1,497",179,2,0,"1,678"
"Tazewell County",-,"402 - Jewell Ridge",154,10,0,0,164
"Tazewell County",-,"501 - Springville",689,51,3,0,743
"Tazewell County",-,"502 - Graham","1,106",166,2,0,"1,274"
"Tazewell County",-,"##ab - Central Absentee Precinct",355,333,10,1,699
"Tazewell County",-,"##ev - Central Absentee Precinct","3,050",563,10,0,"3,623"
"Tazewell County",-,"##pe - Central Absentee Precinct",12,12,0,0,24
"Tazewell County",-,Provisional,8,5,0,0,13
"Virginia Beach City",-,"1 - North Beach","1,121",478,10,0,"1,609"
"Virginia Beach City",-,"2 - South Beach",716,488,17,2,"1,223"
"Virginia Beach City",-,"3 - Ocean Lakes",567,310,10,0,887
"Virginia Beach City",-,"4 - Linkhorn",759,360,3,0,"1,122"
"Virginia Beach City",-,"5 - Seatack",524,442,11,0,977
"Virginia Beach City",-,"6 - Alanton",827,421,10,1,"1,259"
"Virginia Beach City",-,"7 - Kingston",638,320,3,0,961
"Virginia Beach City",-,"8 - London Bridge",772,523,10,1,"1,306"
"Virginia Beach City",-,"9 - Trantwood",736,370,2,0,"1,108"
"Virginia Beach City",-,"10 - Great Neck",840,280,2,0,"1,122"
"Virginia Beach City",-,"11 - Cape Henry",830,658,5,1,"1,494"
"Virginia Beach City",-,"12 - Plaza",575,518,11,0,"1,104"
"Virginia Beach City",-,"13 - Mt Trashmore",821,539,12,0,"1,372"
"Virginia Beach City",-,"14 - Malibu",789,500,13,2,"1,304"
"Virginia Beach City",-,"15 - Old Donation",522,340,9,2,873
"Virginia Beach City",-,"16 - Aragona",875,551,24,1,"1,451"
"Virginia Beach City",-,"17 - Ocean Park",490,278,7,0,775
"Virginia Beach City",-,"18 - Thoroughgood",796,446,5,1,"1,248"
"Virginia Beach City",-,"19 - Lake Smith",489,257,5,0,751
"Virginia Beach City",-,"20 - Bayside",610,430,10,1,"1,051"
"Virginia Beach City",-,"21 - Davis Corner",299,635,16,0,950
"Virginia Beach City",-,"22 - Point O View",664,397,6,0,"1,067"
"Virginia Beach City",-,"23 - Arrowhead",792,483,14,0,"1,289"
"Virginia Beach City",-,"24 - Larkspur",511,396,8,2,917
"Virginia Beach City",-,"25 - Avalon","1,045",685,13,2,"1,745"
"Virginia Beach City",-,"26 - Fairfield",754,492,12,3,"1,261"
"Virginia Beach City",-,"27 - Edwin",807,473,8,2,"1,290"
"Virginia Beach City",-,"28 - Thalia",597,335,6,0,938
"Virginia Beach City",-,"29 - Holland",474,477,10,0,961
"Virginia Beach City",-,"30 - Red Wing",589,311,4,0,904
"Virginia Beach City",-,"31 - Sigma","1,093",390,4,0,"1,487"
"Virginia Beach City",-,"32 - Creeds",724,143,2,0,869
"Virginia Beach City",-,"33 - Capps Shop",763,147,1,0,911
"Virginia Beach City",-,"34 - Blackwater",466,99,0,0,565
"Virginia Beach City",-,"35 - Courthouse",640,269,4,1,914
"Virginia Beach City",-,"36 - Windsor Oaks",600,633,22,0,"1,255"
"Virginia Beach City",-,"37 - Chesapeake Beach",544,377,4,2,927
"Virginia Beach City",-,"38 - Witchduck",935,440,2,0,"1,377"
"Virginia Beach City",-,"39 - Pembroke",718,568,16,2,"1,304"
"Virginia Beach City",-,"40 - Bonney",456,347,11,0,814
"Virginia Beach City",-,"41 - College Park",398,914,16,3,"1,331"
"Virginia Beach City",-,"42 - Brandon",641,554,13,0,"1,208"
"Virginia Beach City",-,"43 - Bellamy",423,548,18,0,989
"Virginia Beach City",-,"44 - Centerville",832,495,6,1,"1,334"
"Virginia Beach City",-,"45 - Timberlake",413,589,16,0,"1,018"
"Virginia Beach City",-,"46 - Green Run",390,528,7,1,926
"Virginia Beach City",-,"47 - Kings Grant","1,084",495,4,0,"1,583"
"Virginia Beach City",-,"48 - Wolfsnare",799,477,5,2,"1,283"
"Virginia Beach City",-,"49 - Lynnhaven",691,333,2,2,"1,028"
"Virginia Beach City",-,"50 - Oceana",288,371,8,0,667
"Virginia Beach City",-,"51 - Stratford Chase",655,379,4,0,"1,038"
"Virginia Beach City",-,"52 - Homestead",864,604,15,0,"1,483"
"Virginia Beach City",-,"53 - Shannon",604,359,12,1,976
"Virginia Beach City",-,"54 - Cromwell",433,304,8,2,747
"Virginia Beach City",-,"55 - Magic Hollow",413,609,11,1,"1,034"
"Virginia Beach City",-,"56 - Edinburgh",418,268,4,0,690
"Virginia Beach City",-,"57 - Sherry Park",530,263,5,0,798
"Virginia Beach City",-,"58 - Glenwood",685,529,11,0,"1,225"
"Virginia Beach City",-,"59 - Shelton Park",496,326,7,0,829
"Virginia Beach City",-,"60 - Foxfire","1,035",400,5,0,"1,440"
"Virginia Beach City",-,"61 - Baker",167,721,18,2,908
"Virginia Beach City",-,"62 - Landstown",810,493,7,0,"1,310"
"Virginia Beach City",-,"63 - Culver",909,577,12,1,"1,499"
"Virginia Beach City",-,"64 - Rosemont Forest",585,405,7,1,998
"Virginia Beach City",-,"65 - Colonial",671,522,11,1,"1,205"
"Virginia Beach City",-,"66 - Hunt",741,360,4,1,"1,106"
"Virginia Beach City",-,"67 - Eastern Shore",282,284,8,0,574
"Virginia Beach City",-,"68 - Manor",719,460,3,1,"1,183"
"Virginia Beach City",-,"69 - Shell",308,485,12,2,807
"Virginia Beach City",-,"70 - Corporate Landing",696,450,7,0,"1,153"
"Virginia Beach City",-,"71 - Round Hill",356,299,3,2,660
"Virginia Beach City",-,"72 - Rudee",818,389,7,1,"1,215"
"Virginia Beach City",-,"73 - Dahlia",323,533,8,1,865
"Virginia Beach City",-,"74 - Buckner",365,460,9,4,838
"Virginia Beach City",-,"75 - Colony",925,403,6,3,"1,337"
"Virginia Beach City",-,"76 - Village",331,459,9,1,800
"Virginia Beach City",-,"77 - Brookwood",569,436,12,0,"1,017"
"Virginia Beach City",-,"78 - Indian Lakes",492,497,9,0,998
"Virginia Beach City",-,"79 - Pleasant Hall",327,473,3,0,803
"Virginia Beach City",-,"80 - Chimney Hill",348,494,8,1,851
"Virginia Beach City",-,"81 - Rock Lake",574,558,12,0,"1,144"
"Virginia Beach City",-,"82 - Shelburne",663,327,4,0,994
"Virginia Beach City",-,"83 - Strawbridge",918,469,13,1,"1,401"
"Virginia Beach City",-,"84 - Tallwood",506,561,3,1,"1,071"
"Virginia Beach City",-,"85 - Upton",944,427,7,0,"1,378"
"Virginia Beach City",-,"86 - Haygood",701,508,5,1,"1,215"
"Virginia Beach City",-,"87 - Hillcrest",680,437,6,0,"1,123"
"Virginia Beach City",-,"88 - North Landing",632,381,5,1,"1,019"
"Virginia Beach City",-,"89 - Lake Christopher",733,454,8,3,"1,198"
"Virginia Beach City",-,"90 - Lake Joyce",529,273,8,0,810
"Virginia Beach City",-,"91 - Lexington",453,547,9,0,"1,009"
"Virginia Beach City",-,"92 - Little Neck",684,357,5,2,"1,048"
"Virginia Beach City",-,"93 - Newtown",168,653,11,0,832
"Virginia Beach City",-,"94 - Pinewood",399,248,8,0,655
"Virginia Beach City",-,"95 - Dam Neck",512,297,11,0,820
"Virginia Beach City",-,"96 - Hilltop",335,365,12,2,714
"Virginia Beach City",-,"97 - Indian River",432,509,12,1,954
"Virginia Beach City",-,"98 - Independence",233,337,6,2,578
"Virginia Beach City",-,"99 - Salem Woods",345,392,6,0,743
"Virginia Beach City",-,"100 - Sandbridge",514,166,2,0,682
"Virginia Beach City",-,"##ab - Central Absentee Precinct","5,200","12,350",191,12,"17,753"
"Virginia Beach City",-,"##ev - Central Absentee Precinct","19,785","17,450",119,11,"37,365"
"Virginia Beach City",-,"##pe - Central Absentee Precinct",273,525,11,1,810
"Virginia Beach City",-,Provisional,158,223,4,0,385
"Warren County",-,"101 - Fork Town",460,146,2,0,608
"Warren County",-,"102 - Otterburn","1,188",224,7,1,"1,420"
"Warren County",-,"201 - Happy Creek",818,248,5,0,"1,071"
"Warren County",-,"202 - Linden",866,292,8,1,"1,167"
"Warren County",-,"301 - North River",582,201,10,0,793
"Warren County",-,"302 - Riverton",976,195,6,0,"1,177"
"Warren County",-,"401 - East Shenandoah","1,344",284,12,2,"1,642"
"Warren County",-,"402 - Town - West Shenandoah",476,128,5,0,609
"Warren County",-,"501 - South River",896,242,5,0,"1,143"
"Warren County",-,"502 - Bentonville",469,103,1,0,573
"Warren County",-,"504 - Browntown",363,89,0,1,453
"Warren County",-,"##ab - Central Absentee Precinct",335,638,14,1,988
"Warren County",-,"##ev - Central Absentee Precinct","2,493","1,512",14,1,"4,020"
"Warren County",-,"##pe - Central Absentee Precinct",17,20,0,0,37
"Warren County",-,Provisional,11,6,0,0,17
"Washington County",-,"101 - East Abingdon",893,275,6,1,"1,175"
"Washington County",-,"102 - West Abingdon",444,140,1,0,585
"Washington County",-,"201 - Clinchburg",500,63,3,0,566
"Washington County",-,"202 - Greendale",707,79,3,1,790
"Washington County",-,"203 - Hayters Gap",310,30,0,1,341
"Washington County",-,"204 Woodland Hills",503,91,1,0,595
"Washington County",-,"301 - Watauga","1,012",178,4,1,"1,195"
"Washington County",-,"302 - South Abingdon",718,221,7,3,949
"Washington County",-,"401 - Glade Spring",852,152,2,0,"1,006"
"Washington County",-,"402 - Meadowview",973,155,4,0,"1,132"
"Washington County",-,"501 - Rhea Valley","1,292",141,5,2,"1,440"
"Washington County",-,"502 - Damascus",553,149,2,1,705
"Washington County",-,"504 - Green Cove",122,12,0,0,134
"Washington County",-,"601 - Burson Place","1,072",84,4,0,"1,160"
"Washington County",-,"602 - Mendota",246,20,0,0,266
"Washington County",-,"603 - Valley Institute",808,120,1,0,929
"Washington County",-,"701 - High Point",867,110,2,1,980
"Washington County",-,"702 - Wallace",396,55,0,0,451
"Washington County",-,"703 - John Battle",797,136,4,0,937
"Washington County",-,"##ab - Central Absentee Precinct",579,822,10,2,"1,413"
"Washington County",-,"##ev - Central Absentee Precinct","3,726","1,441",19,5,"5,191"
"Washington County",-,"##pe - Central Absentee Precinct",17,28,0,0,45
"Washington County",-,Provisional,8,3,0,0,11
"Waynesboro City",-,"1 - Ward A",475,279,19,2,775
"Waynesboro City",-,"2 - Ward B",739,471,11,2,"1,223"
"Waynesboro City",-,"3 - Ward C",718,393,30,3,"1,144"
"Waynesboro City",-,"4 - Ward D","1,031",504,9,0,"1,544"
"Waynesboro City",-,"##ab - Central Absentee Precinct",276,621,18,0,915
"Waynesboro City",-,"##ev - Central Absentee Precinct","1,223",980,12,2,"2,217"
"Waynesboro City",-,"##pe - Central Absentee Precinct",4,15,0,0,19
"Waynesboro City",-,Provisional,7,12,0,0,19
"Westmoreland County",-,"101 - Precinct 1-1",213,324,2,0,539
"Westmoreland County",-,"102 - Precinct 1-2",149,122,1,0,272
"Westmoreland County",-,"201 - Precinct 2-1",336,268,2,0,606
"Westmoreland County",-,"202 - Precinct 2-2",301,111,1,0,413
"Westmoreland County",-,"301 - Precinct 3-1",291,140,2,2,435
"Westmoreland County",-,"302 - Precinct 3-2",348,147,3,0,498
"Westmoreland County",-,"401 - Precinct 4-1",955,230,5,0,"1,190"
"Westmoreland County",-,"501 - Precinct 5-1",754,366,9,2,"1,131"
"Westmoreland County",-,"##ab - Central Absentee Precinct",136,385,2,0,523
"Westmoreland County",-,"##ev - Central Absentee Precinct","1,122",863,3,1,"1,989"
"Westmoreland County",-,"##pe - Central Absentee Precinct",4,6,0,0,10
"Westmoreland County",-,Provisional,5,9,0,0,14
"Williamsburg City",-,"1 - Stryker",489,712,10,1,"1,212"
"Williamsburg City",-,"2 - Matoaka",321,577,11,0,909
"Williamsburg City",-,"##ab - Central Absentee Precinct",95,468,10,0,573
"Williamsburg City",-,"##ev - Central Absentee Precinct",790,"1,403",8,2,"2,203"
"Williamsburg City",-,"##pe - Central Absentee Precinct",4,12,1,0,17
"Williamsburg City",-,Provisional,4,13,0,0,17
"Winchester City",-,"101 - Merrimans",560,449,6,0,"1,015"
"Winchester City",-,"102 - Old Town",431,305,0,0,736
"Winchester City",-,"201 - Virginia Avenue",366,388,16,2,772
"Winchester City",-,"301 - War Memorial",492,366,5,0,863
"Winchester City",-,"401 - Frederick Douglass",277,201,2,0,480
"Winchester City",-,"402 - Rolling Hills",555,363,5,0,923
