legacy_id,locality,legacy_prec_id,legacy_precinct_name,current_prec_id,current_precinct_name,match_method,legacy_area_overlap
878,HANOVER COUNTY,505,505 - TOTOPOTOMOY,505,TOTOPOTOMOY,exact_key,1.0
879,HANOVER COUNTY,506,506 - GEORGETOWN,506,GEORGETOWN,exact_key,1.0
880,HANOVER COUNTY,507,507 - LAUREL MEADOW,507,LAUREL MEADOW,exact_key,1.0
881,HANOVER COUNTY,601,601 - VILLAGE,601,VILLAGE,exact_key,1.0
882,HANOVER COUNTY,602,602 - LEE DAVIS,602,LEE DAVIS,exact_key,1.0
883,HANOVER COUNTY,603,603 - MECHANICSVILLE,603,MECHANICSVILLE,exact_key,1.0
884,HANOVER COUNTY,604,604 - HANOVER GROVE,604,HANOVER GROVE,exact_key,1.0
885,HANOVER COUNTY,701,701 - FARRINGTON,701,FARRINGTON,exact_key,1.0
886,HANOVER COUNTY,702,702 - MONTPELIER,702,MONTPELIER,exact_key,1.0
887,HANOVER COUNTY,703,703 - ROCKVILLE,703,ROCKVILLE,exact_key,1.0
888,HANOVER COUNTY,704,704 - ELMONT,704,ELMONT,exact_key,1.0
889,HANOVER COUNTY,705,705 - SOUTH ANNA,705,SOUTH ANNA,exact_key,1.0
890,HENRICO COUNTY,101,101 - COALPIT,101,COALPIT,exact_key,1.0
891,HENRICO COUNTY,102,102 - DUMBARTON,102,DUMBARTON,exact_key,1.0
892,HENRICO COUNTY,103,103 - GLEN ALLEN,103,GLEN ALLEN,exact_key,1.0
893,HENRICO COUNTY,105,105 - GREENDALE,105,HERMITAGE,exact_key,1.0
894,HENRICO COUNTY,106,106 - HERMITAGE,106,HOLLADAY,exact_key,1.0
895,HENRICO COUNTY,108,108 - HUNGARY CREEK,108,HUNTON,exact_key,1.0
896,HENRICO COUNTY,109,109 - JOHNSON,109,JOHNSON,exact_key,1.0
897,HENRICO COUNTY,110,110 - JOHNSON,110,LONGAN,exact_key,1.0
898,HENRICO COUNTY,111,111 - LAKESIDE,111,MAUDE TREVVETT,exact_key,1.0
899,HENRICO COUNTY,112,112 - LONGAN,112,MONUMENT HILLS,exact_key,1.0
900,HENRICO COUNTY,113,113 - MAUDE TREVVETT,113,SPRINGFIELD,exact_key,1.0
901,HENRICO COUNTY,114,114 - MONUMENT HILLS,114,STAPLES MILL,exact_key,1.0
902,HENRICO COUNTY,115,115 - WESTWOOD,115,WESTWOOD,exact_key,1.0
903,HENRICO COUNTY,117,117 - WESTWOOD,115,WESTWOOD,largest_overlap,0.999629
904,HENRICO COUNTY,201,201 - ADAMS,201,AZALEA,exact_key,1.0
905,HENRICO COUNTY,202,202 - AZALEA,202,BELMONT,exact_key,1.0
906,HENRICO COUNTY,203,203 - BELMONT,203,BROOKLAND,exact_key,1.0
907,HENRICO COUNTY,204,204 - BROOKLAND,204,CANTERBURY,exact_key,1.0
908,HENRICO COUNTY,205,205 - CANTERBURY,205,CENTRAL GARDENS,exact_key,1.0
909,HENRICO COUNTY,206,206 - CENTRAL GARDENS,206,CHAMBERLAYNE,exact_key,1.0
910,HENRICO COUNTY,207,207 - CHAMBERLAYNE,207,EASTBOURNE,exact_key,1.0
911,HENRICO COUNTY,208,208 - FAIRFIELD,209,FAIRFIELD,largest_overlap,0.83301
912,HENRICO COUNTY,209,209 - GLEN LEA,209,FAIRFIELD,exact_key,1.0
913,HENRICO COUNTY,210,210 - GREENWOOD,210,GLEN LEA,exact_key,1.0
914,HENRICO COUNTY,211,211 - HIGHLAND GARDENS,211,GREENWOOD,exact_key,1.0
915,HENRICO COUNTY,212,212 - HOLLYBROOK,212,HIGHLAND GARDENS,exact_key,1.0
916,HENRICO COUNTY,213,213 - HUNGARY,214,HUNGARY,largest_overlap,0.999858
917,HENRICO COUNTY,214,214 - LONGDALE,214,HUNGARY,exact_key,1.0
918,HENRICO COUNTY,215,215 - MAPLEWOOD,215,LAKESIDE,exact_key,1.0
919,HENRICO COUNTY,216,216 - MOODY,216,LONGDALE,exact_key,1.0
920,HENRICO COUNTY,217,217 - MOUNTAIN,217,MAPLEWOOD,exact_key,1.0
921,HENRICO COUNTY,218,218 - OAKVIEW,218,MOODY,exact_key,1.0
922,HENRICO COUNTY,219,219 - RANDOLPH,219,MOUNTAIN,exact_key,1.0
923,HENRICO COUNTY,220,220 - RATCLIFFE,220,NORTH PARK,exact_key,1.0
924,HENRICO COUNTY,221,221 - STRATFORD HALL,218,MOODY,largest_overlap,1.0
925,HENRICO COUNTY,222,222 - WILDER,222,RANDOLPH,exact_key,1.0
926,HENRICO COUNTY,223,223 - YELLOW TAVERN,223,RATCLIFFE,exact_key,1.0
927,HENRICO COUNTY,224,224 - ESSEX VILLAGE,212,HIGHLAND GARDENS,largest_overlap,0.999716
928,HENRICO COUNTY,301,301 - CAUSEWAY,301,CAUSEWAY,exact_key,1.0
929,HENRICO COUNTY,302,302 - CEDARFIELD,302,CEDARFIELD,exact_key,1.0
930,HENRICO COUNTY,303,303 - INNSBROOK,303,COLONIAL TRAIL,exact_key,1.0
931,HENRICO COUNTY,304,304 - INNSBROOK,304,INNSBROOK,exact_key,1.0
932,HENRICO COUNTY,305,305 - JACKSON DAVIS,305,JACKSON DAVIS,exact_key,1.0
933,HENRICO COUNTY,306,306 - POCAHONTAS,306,NUCKOLS FARM,exact_key,1.0
934,HENRICO COUNTY,307,307 - RIDGE,307,POCAHONTAS,exact_key,1.0
935,HENRICO COUNTY,308,308 - RIVERS EDGE,308,RIDGE,exact_key,1.0
936,HENRICO COUNTY,309,309 - SADLER,309,RIVERS EDGE,exact_key,1.0
937,HENRICO COUNTY,310,310 - SADLER,310,SADLER,exact_key,1.0
938,HENRICO COUNTY,311,311 - SHADY GROVE,311,SHADY GROVE,exact_key,1.0
939,HENRICO COUNTY,312,312 - SPRINGFIELD,312,SHORT PUMP,exact_key,1.0
940,HENRICO COUNTY,313,313 - STONEY RUN,313,STONEY RUN,exact_key,1.0
941,HENRICO COUNTY,314,314 - THREE CHOPT,314,THREE CHOPT,exact_key,1.0
942,HENRICO COUNTY,315,315 - TUCKER,315,TUCKER,exact_key,1.0
943,HENRICO COUNTY,316,316 - TUCKER,303,COLONIAL TRAIL,largest_overlap,0.992576
944,HENRICO COUNTY,401,401 - BYRD,401,CRESTVIEW,exact_key,1.0
945,HENRICO COUNTY,402,402 - DERBYSHIRE,402,DERBYSHIRE,exact_key,1.0
946,HENRICO COUNTY,403,403 - FREEMAN,403,FREEMAN,exact_key,1.0
947,HENRICO COUNTY,404,404 - GAYTON,404,GAYTON,exact_key,1.0
948,HENRICO COUNTY,405,405 - GAYTON,405,GODWIN,exact_key,1.0
949,HENRICO COUNTY,406,406 - LAKEWOOD,406,LAKEWOOD,exact_key,1.0
950,HENRICO COUNTY,407,407 - LAUDERDALE,407,LAUDERDALE,exact_key,1.0
951,HENRICO COUNTY,408,408 - LAUDERDALE,408,MAYBEURY,exact_key,1.0
952,HENRICO COUNTY,409,409 - MAYBEURY,409,MOORELAND,exact_key,1.0
953,HENRICO COUNTY,410,410 - PEMBERTON,410,PEMBERTON,exact_key,1.0
954,HENRICO COUNTY,411,411 - PINCHBECK,411,PINCHBECK,exact_key,1.0
955,HENRICO COUNTY,412,412 - PINCHBECK,412,QUIOCCASIN,exact_key,1.0
956,HENRICO COUNTY,413,413 - RIDGEFIELD,413,RIDGEFIELD,exact_key,1.0
957,HENRICO COUNTY,414,414 - ROLLINGWOOD,414,ROLLINGWOOD,exact_key,1.0
958,HENRICO COUNTY,415,415 - SKIPWITH,415,SKIPWITH,exact_key,1.0
959,HENRICO COUNTY,416,416 - SPOTTSWOOD,416,SPOTTSWOOD,exact_key,1.0
960,HENRICO COUNTY,417,417 - TUCKAHOE,417,TUCKAHOE,exact_key,1.0
961,HENRICO COUNTY,418,418 - WELBORNE,418,WELBORNE,exact_key,1.0
962,HENRICO COUNTY,419,419 - WEST END,419,WEST END,exact_key,1.0
963,HENRICO COUNTY,501,501 - ANTIOCH,501,ADAMS,exact_key,1.0
964,HENRICO COUNTY,502,502 - CEDAR FORK,502,ANTIOCH,exact_key,1.0
965,HENRICO COUNTY,503,503 - CHICKAHOMINY,503,CEDAR FORK,exact_key,1.0
966,HENRICO COUNTY,504,504 - DONAHOE,504,CHICKAHOMINY,exact_key,1.0
967,HENRICO COUNTY,505,505 - DOREY,505,DONAHOE,exact_key,1.0
968,HENRICO COUNTY,506,506 - EANES,506,DOREY,exact_key,1.0
969,HENRICO COUNTY,507,507 - ELKO,507,EANES,exact_key,1.0
970,HENRICO COUNTY,508,508 - HIGHLAND SPRINGS,508,ELKO,exact_key,1.0
971,HENRICO COUNTY,509,509 - LABURNUM,509,HIGHLAND SPRINGS,exact_key,1.0
972,HENRICO COUNTY,510,510 - MEHFOUD,510,LABURNUM,exact_key,1.0
973,HENRICO COUNTY,511,511 - MONTROSE,511,MEHFOUD,exact_key,1.0
974,HENRICO COUNTY,512,512 - MONTROSE,512,MONTROSE,exact_key,1.0
975,HENRICO COUNTY,513,513 - PLEASANTS,513,NINE MILE,exact_key,1.0
976,HENRICO COUNTY,514,514 - ROLFE,514,PLEASANTS,exact_key,1.0
977,HENRICO COUNTY,515,515 - SANDSTON,515,ROLFE,exact_key,1.0
978,HENRICO COUNTY,516,516 - SULLIVANS,516,SANDSTON,exact_key,1.0
979,HENRICO COUNTY,517,517 - TOWN HALL,517,SULLIVANS,exact_key,1.0
980,HENRICO COUNTY,518,518 - WHITLOCKS,518,TOWN HALL,exact_key,1.0
981,HENRY COUNTY,101,101 - BASSETT NUMBER TWO,101,BASSETT #2,exact_key,1.0
982,HENRY COUNTY,102,102 - GUNVILLE,102,GUNVILLE,exact_key,1.0
983,HENRY COUNTY,103,103 - SCOTT'S TANYARD,103,SCOTT'S TANYARD,exact_key,1.0
984,HENRY COUNTY,201,201 - FIELDALE,201,FIELDALE,exact_key,1.0
985,HENRY COUNTY,202,202 - HORSEPASTURE #1,202,HORSEPASTURE #1,exact_key,1.0
986,HENRY COUNTY,203,203 - HORSEPASTURE #2,203,HORSEPASTURE #2,exact_key,1.0
987,HENRY COUNTY,204,204 - SPENCER,204,SPENCER,exact_key,1.0
988,HENRY COUNTY,302,302 - AXTON,302,AXTON,exact_key,1.0
989,HENRY COUNTY,303,303 - IRISBURG,303,IRISBURG,exact_key,1.0
990,HENRY COUNTY,304,304 - MOUNT OLIVET,304,MOUNT OLIVET,exact_key,1.0
991,HENRY COUNTY,305,305 - MOUNTAIN VALLEY,305,MOUNTAIN VALLEY,exact_key,1.0
992,HENRY COUNTY,401,401 - COLLINSVILLE NUMBER 1,401,COLLINSVILLE #1,exact_key,1.0
993,HENRY COUNTY,402,402 - DANIELS CREEK,402,DANIELS CREEK,exact_key,1.0
994,HENRY COUNTY,404,404 - COLLINSVILLE NUMBER 2,404,COLLINSVILLE #2,exact_key,1.0
995,HENRY COUNTY,405,405 - MOUNTAIN VIEW,405,MOUNTAIN VIEW,exact_key,1.0
996,HENRY COUNTY,501,501 - BASSETT NUMBER ONE,501,BASSETT #1,exact_key,1.0
997,HENRY COUNTY,502,502 - FIGSBORO,502,FIGSBORO,exact_key,1.0
998,HENRY COUNTY,503,503 - STANLEYTOWN,503,STANLEYTOWN,exact_key,1.0
999,HENRY COUNTY,504,504 - OAK LEVEL,504,OAK LEVEL,exact_key,1.0
1000,HENRY COUNTY,505,505 - DYERS STORE,505,DYERS STORE,exact_key,1.0
1001,HENRY COUNTY,601,601 - FONTAINE,601,FONTAINE,exact_key,1.0
1002,HENRY COUNTY,602,602 - HILLCREST,602,HILLCREST,exact_key,1.0
1003,HENRY COUNTY,603,603 - RIDGEWAY #1,603,RIDGEWAY #1,exact_key,1.0
1004,HENRY COUNTY,604,604 - RIDGEWAY #2,604,RIDGEWAY #2,exact_key,1.0
1005,HIGHLAND COUNTY,1,1 - MONTEREY,1,MONTEREY,exact_key,1.0
1006,HIGHLAND COUNTY,10,10 - HEADWATERS,8,MCDOWELL,largest_overlap,0.999937
1007,HIGHLAND COUNTY,3,3 - WILSONS MILL,3,WILSONS MILL,exact_key,1.0
1008,HIGHLAND COUNTY,5,5 - BLUE GRASS,5,BLUE GRASS,exact_key,1.0
1009,HIGHLAND COUNTY,7,7 - MILL GAP,7,MILL GAP,exact_key,1.0
1010,HIGHLAND COUNTY,8,8 - MCDOWELL,8,MCDOWELL,exact_key,1.0
1011,ISLE OF WIGHT COUNTY,101,101 - SMITHFIELD,101,PAGAN RIVER,exact_key,1.0
1012,ISLE OF WIGHT COUNTY,102,102 - CYPRESS CREEK,102,CYPRESS CREEK A,exact_key,1.0
1013,ISLE OF WIGHT COUNTY,201,201 - BARTLETT,201,BARTLETT,exact_key,1.0
1014,ISLE OF WIGHT COUNTY,202,202 - CARROLLTON,202,NIKE PARK A,exact_key,1.0
1015,ISLE OF WIGHT COUNTY,301,301 - RUSHMERE,301,RUSHMERE,exact_key,1.0
1016,ISLE OF WIGHT COUNTY,302,302 - PONS,302,PONS,exact_key,1.0
1017,ISLE OF WIGHT COUNTY,401,401 - COURTHOUSE,401,BOWLING GREEN,exact_key,1.0
1018,ISLE OF WIGHT COUNTY,402,402 - WINDSOR,402,WINDSOR,exact_key,1.0
1019,ISLE OF WIGHT COUNTY,403,403 - LONGVIEW,403,CEDAR GROVE,exact_key,1.0
1020,ISLE OF WIGHT COUNTY,501,501 - WALTERS,501,WALTERS,exact_key,1.0
1021,ISLE OF WIGHT COUNTY,502,502 - CAMPS MILL,502,BEAVER DAM,exact_key,1.0
1022,ISLE OF WIGHT COUNTY,503,503 - CARRSVILLE,503,FIRE TOWER,exact_key,1.0
1023,ISLE OF WIGHT COUNTY,504,504 - ZUNI,504,BETHANY CHURCH,exact_key,1.0
1024,ISLE OF WIGHT COUNTY,505,505 - RAYNOR,504,BETHANY CHURCH,largest_overlap,0.526783
1025,JAMES CITY COUNTY,101,101 - BERKELEY A,101,BERKELEY A,exact_key,1.0
1026,JAMES CITY COUNTY,102,102 - BERKELEY B,102,BERKELEY B,exact_key,1.0
1027,JAMES CITY COUNTY,103,103 - BERKELEY C,103,BERKELEY C,exact_key,1.0
1028,JAMES CITY COUNTY,1041,1041 - VTD 001041,503,ROBERTS C,largest_overlap,0.363056
1029,JAMES CITY COUNTY,1042,1042 - VTD 001042,104,BERKELEY D,largest_overlap,0.990332
1030,JAMES CITY COUNTY,201,201 - JAMESTOWN A,201,JAMESTOWN A,exact_key,1.0
1031,JAMES CITY COUNTY,202,202 - JAMESTOWN B,202,JAMESTOWN B,exact_key,1.0
1032,JAMES CITY COUNTY,203,203 - JAMESTOWN C,203,JAMESTOWN C,exact_key,1.0
1033,JAMES CITY COUNTY,204,204 - JAMESTOWN D,204,JAMESTOWN D,exact_key,1.0
1034,JAMES CITY COUNTY,301,301 - POWHATAN A,301,POWHATAN A,exact_key,1.0
1035,JAMES CITY COUNTY,302,302 - POWHATAN B,302,POWHATAN B,exact_key,1.0
1036,JAMES CITY COUNTY,303,303 - POWHATAN C,303,POWHATAN C,exact_key,1.0
1037,JAMES CITY COUNTY,304,304 - POWHATAN D,304,POWHATAN D,exact_key,1.0
1038,JAMES CITY COUNTY,401,401 - STONEHOUSE A,401,STONEHOUSE A,exact_key,1.0
1039,JAMES CITY COUNTY,402,402 - STONEHOUSE B,402,STONEHOUSE B,exact_key,1.0
1040,JAMES CITY COUNTY,403,403 - STONEHOUSE C,403,STONEHOUSE C,exact_key,1.0
1041,JAMES CITY COUNTY,501,501 - ROBERTS A,501,ROBERTS A,exact_key,1.0
1042,JAMES CITY COUNTY,502,502 - ROBERTS B,502,ROBERTS B,exact_key,1.0
1043,JAMES CITY COUNTY,503,503 - ROBERTS C,503,ROBERTS C,exact_key,1.0
1044,JAMES CITY COUNTY,504,504 - ROBERTS D,503,ROBERTS C,largest_overlap,0.729334
1045,KING AND QUEEN COUNTY,101,101 - OWENTON,101,OWENTON,exact_key,1.0
1046,KING AND QUEEN COUNTY,201,201 - CLARKS,201,CLARKS,exact_key,1.0
1047,KING AND QUEEN COUNTY,301,301 - SHACKLEFORDS,301,SHACKLEFORDS,exact_key,1.0
1048,KING AND QUEEN COUNTY,401,401 - COURTHOUSE,401,COURTHOUSE,exact_key,1.0
1049,KING AND QUEEN COUNTY,501,501 - OLDMILL,501,OLD MILL,exact_key,1.0
1050,KING GEORGE COUNTY,101,101 - COURTHOUSE,101,COURTHOUSE,exact_key,1.0
1051,KING GEORGE COUNTY,102,102 - PASSAPATANZY,102,PASSAPATANZY,exact_key,1.0
1052,KING GEORGE COUNTY,201,201 - MONROE,201,MONROE,exact_key,1.0
1053,KING GEORGE COUNTY,301,301 - DAHLGREN,301,DAHLGREN,exact_key,1.0
1054,KING GEORGE COUNTY,401,401 - SHILOH,401,SHILOH,exact_key,1.0
1055,KING WILLIAM COUNTY,101,101 - WEST POINT,101,WEST POINTPRECINCT,exact_key,1.0
1056,KING WILLIAM COUNTY,201,201 - SWEET HALL,201,SWEET HALLPRECINCT,exact_key,1.0
1057,KING WILLIAM COUNTY,202,202 - COURTHOUSE,202,COURTHOUSEPRECINCT,exact_key,1.0
1058,KING WILLIAM COUNTY,301,301 - AYLETT,301,AYLETTPRECINCT,exact_key,1.0
1059,KING WILLIAM COUNTY,401,401 - MANQUIN,401,MANQUINPRECINCT,exact_key,1.0
1060,KING WILLIAM COUNTY,501,501 - MANGOHICK,501,MANGOHICKPRECINCT,exact_key,1.0
1061,LANCASTER COUNTY,101,101 - PRECINCT 1-1,101,PRECINCT 1-1,exact_key,1.0
1062,LANCASTER COUNTY,201,201 - PRECINCT 2-1,201,PRECINCT 2-1,exact_key,1.0
1063,LANCASTER COUNTY,301,301 - PRECINCT 3-1,301,PRECINCT 3-1,exact_key,1.0
1064,LANCASTER COUNTY,302,302 - PRECINCT 3-2,302,PRECINCT 3-2,exact_key,1.0
1065,LANCASTER COUNTY,401,401 - PRECINCT 4-1,401,PRECINCT 4-1,exact_key,1.0
1066,LANCASTER COUNTY,501,501 - PRECINCT 5-1,501,PRECINCT 5-1,exact_key,1.0
1067,LEE COUNTY,101,101 - ELYDALE,101,ELYDALE PRECINCT,exact_key,1.0
1068,LEE COUNTY,102,102 - EWING,102,EWING PRECINCT,exact_key,1.0
1069,LEE COUNTY,103,103 - ROSE HILL,103,ROSE HILL PRECINCT,exact_key,1.0
1070,LEE COUNTY,201,201 - BLACKWATER,201,BLACKWATER PRECINCT,exact_key,1.0
1071,LEE COUNTY,202,202 - FLATWOODS,202,FLATWOODS PRECINCT,exact_key,1.0
1072,LEE COUNTY,203,203 - JONESVILLE,203,JONESVILLE PRECINCT,exact_key,1.0
1073,LEE COUNTY,301,301 - BEN HUR,301,BEN HUR PRECINCT,exact_key,1.0
1074,LEE COUNTY,302,302 - WOODWAY,302,WOODWAY PRECINCT,exact_key,1.0
1075,LEE COUNTY,401,401 - STICKLEYVILLE,401,STICKLEYVILLE PRECINCT,exact_key,1.0
1076,LEE COUNTY,402,402 - JASPER,402,JASPER PRECINCT,exact_key,1.0
1077,LEE COUNTY,403,403 - SEMINARY,403,SEMINARY PRECINCT,exact_key,1.0
1078,LEE COUNTY,404,404 - DRYDEN,404,DRYDEN,exact_key,1.0
1079,LEE COUNTY,501,501 - SAINT CHARLES,501,ST CHARLES,exact_key,1.0
1080,LEE COUNTY,502,502 - PENNINGTON,502,PENNINGTON GAP PRECINCT,exact_key,1.0
1081,LEE COUNTY,503,503 - ROBBINS CHAPEL,503,ROBBINS CHAPEL,exact_key,1.0
1082,LEE COUNTY,504,504 - KEOKEE,504,KEOKEE,exact_key,1.0
1083,LOUDOUN COUNTY,107,107 - LITTLE RIVER,107,LITTLE RIVER PRECINCT,exact_key,1.0
1084,LOUDOUN COUNTY,108,108 - MERCER,108,MERCER PRECINCT,exact_key,1.0
1085,LOUDOUN COUNTY,112,112 - FREEDOM,112,FREEDOM PRECINCT,exact_key,1.0
1086,LOUDOUN COUNTY,114,114 - DULLES SOUTH,114,DULLES SOUTH PRECINCT,exact_key,1.0
1087,LOUDOUN COUNTY,117,117 - CARTER,713,CARTER PRECINCT,largest_overlap,0.945649
1088,LOUDOUN COUNTY,118,118 - MOOREFIELD,630,CROSON PRECINCT,largest_overlap,0.913196
1089,LOUDOUN COUNTY,119,119 - ARCOLA,119,ARCOLA PRECINCT,exact_key,1.0
1090,LOUDOUN COUNTY,120,120 - LUNSFORD,120,LUNSFORD PRECINCT,exact_key,1.0
1091,LOUDOUN COUNTY,121,121 - TOWN HALL,121,TOWN HALL PRECINCT,exact_key,1.0
1092,LOUDOUN COUNTY,122,122 - HUTCHISON FARM,122,HUTCHISON FARM PRECINCT,exact_key,1.0
1093,LOUDOUN COUNTY,123,123 - CARDINAL RIDGE,123,CARDINAL RIDGE PRECINCT,exact_key,1.0
1094,LOUDOUN COUNTY,124,124 - LIBERTY,124,LIBERTY PRECINCT,exact_key,1.0
1095,LOUDOUN COUNTY,125,125 - ROCK RIDGE,714,ROCK RIDGE PRECINCT,largest_overlap,0.839537
1096,LOUDOUN COUNTY,126,126 - VTD 000126,126,GOSHEN POST PRECINCT,exact_key,1.0
1097,LOUDOUN COUNTY,207,207 - RIVER BEND,207,RIVER BEND PRECINCT,exact_key,1.0
1098,LOUDOUN COUNTY,208,208 - ALGONKIAN,208,ALGONKIAN PRECINCT,exact_key,1.0
1099,LOUDOUN COUNTY,209,209 - POTOMAC FALLS,209,POTOMAC FALLS PRECINCT,exact_key,1.0
1100,LOUDOUN COUNTY,210,210 - CASCADES,210,CASCADES PRECINCT,exact_key,1.0
1101,LOUDOUN COUNTY,213,213 - COUNTRYSIDE,213,COUNTRYSIDE PRECINCT,exact_key,1.0
1102,LOUDOUN COUNTY,214,214 - SUGARLAND NORTH,214,SUGARLAND NORTH PRECINCT,exact_key,1.0
1103,LOUDOUN COUNTY,215,215 - SUGARLAND SOUTH,215,SUGARLAND SOUTH PRECINCT,exact_key,1.0
1104,LOUDOUN COUNTY,216,216 - LOWES ISLAND,216,LOWES ISLAND PRECINCT,exact_key,1.0
1105,LOUDOUN COUNTY,217,217 - SOUTH BANK,217,SOUTH BANK PRECINCT,exact_key,1.0
1106,LOUDOUN COUNTY,218,218 - UNIVERSITY CENTER,218,UNIVERSITY CENTER PRECINCT,exact_key,1.0
1107,LOUDOUN COUNTY,219,219 - GALILEE CHURCH,219,GALILEE CHURCH PRECINCT,exact_key,1.0
1108,LOUDOUN COUNTY,301,301 - PURCELLVILLE,424,PURCELLVILLE PRECINCT,largest_overlap,0.997558
1109,LOUDOUN COUNTY,302,302 - ROUND HILL,425,ROUND HILL PRECINCT,largest_overlap,0.99265
1110,LOUDOUN COUNTY,303,303 - HILLSBORO,426,HILLSBORO PRECINCT,largest_overlap,0.999572
1111,LOUDOUN COUNTY,305,305 - PHILOMONT,427,PHILOMONT PRECINCT,largest_overlap,0.998603
1112,LOUDOUN COUNTY,307,307 - MIDDLEBURG,307,MIDDLEBURG PRECINCT,exact_key,1.0
1113,LOUDOUN COUNTY,308,308 - ST LOUIS,308,ST. LOUIS PRECINCT,exact_key,1.0
1114,LOUDOUN COUNTY,309,309 - ALDIE,309,ALDIE PRECINCT,exact_key,1.0
1115,LOUDOUN COUNTY,310,310 - MOUNTAIN VIEW,428,MOUNTAIN VIEW PRECINCT,largest_overlap,0.999187
1116,LOUDOUN COUNTY,311,311 - ROUND HILL ELEMENTARY,429,ROUND HILL ELEMENTARY PRECINCT,largest_overlap,0.997849
1117,LOUDOUN COUNTY,312,312 - BRIAR WOODS,312,BRIAR WOODS PRECINCT,exact_key,1.0
1118,LOUDOUN COUNTY,313,313 - PINEBROOK,313,PINEBROOK PRECINCT,exact_key,1.0
1119,LOUDOUN COUNTY,314,314 - LEGACY,314,LEGACY PRECINCT,exact_key,1.0
1120,LOUDOUN COUNTY,315,315 - FIREHOUSE,427,PHILOMONT PRECINCT,largest_overlap,0.999483
1121,LOUDOUN COUNTY,316,316 - CREIGHTON'S CORNER,321,BRAMBLETON MIDDLE PRECINCT,largest_overlap,0.516404
1122,LOUDOUN COUNTY,318,318 - MADISON'S TRUST,326,INDEPENDENCE PRECINCT,largest_overlap,0.79262
1123,LOUDOUN COUNTY,319,319 - JOHN CHAMPE,319,JOHN CHAMPE PRECINCT,exact_key,1.0
1124,LOUDOUN COUNTY,320,320 - STONE HILL,325,CREIGHTON PRECINCT,largest_overlap,0.667373
1125,LOUDOUN COUNTY,321,321 - BRAMBLETON MIDDLE,321,BRAMBLETON MIDDLE PRECINCT,exact_key,1.0
1126,LOUDOUN COUNTY,322,322 - BUFFALO TRAIL,322,BUFFALO TRAIL PRECINCT,exact_key,1.0
1127,LOUDOUN COUNTY,401,401 - WEST LOVETTSVILLE,401,WEST LOVETTSVILLE PRECINCT,exact_key,1.0
1128,LOUDOUN COUNTY,402,402 - WATERFORD,402,WATERFORD PRECINCT,exact_key,1.0
1129,LOUDOUN COUNTY,403,403 - LUCKETTS,403,LUCKETTS PRECINCT,exact_key,1.0
1130,LOUDOUN COUNTY,407,407 - HARPER PARK,823,HARPER PARK PRECINCT,largest_overlap,0.997695
1131,LOUDOUN COUNTY,408,408 - EVERGREEN,511,EVERGREEN PRECINCT,largest_overlap,0.659195
1132,LOUDOUN COUNTY,409,409 - CLARKES GAP,409,CLARKES GAP PRECINCT,exact_key,1.0
1133,LOUDOUN COUNTY,411,411 - EAST LOVETTSVILLE,411,EAST LOVETTSVILLE PRECINCT,exact_key,1.0
1134,LOUDOUN COUNTY,413,413 - TUSCARORA,413,TUSCARORA PRECINCT,exact_key,1.0
1135,LOUDOUN COUNTY,414,414 - RED ROCK,513,RED ROCK PRECINCT,largest_overlap,0.998062
1136,LOUDOUN COUNTY,416,416 - HAMILTON,416,HAMILTON PRECINCT,exact_key,1.0
1137,LOUDOUN COUNTY,420,420 - RIVER CREEK,512,RIVER CREEK PRECINCT,largest_overlap,0.896197
1138,LOUDOUN COUNTY,421,421 - BETWEEN THE HILLS,421,BETWEEN THE HILLS PRECINCT,exact_key,1.0
1139,LOUDOUN COUNTY,422,422 - SYCOLIN CREEK,323,SYCOLIN CREEK PRECINCT,largest_overlap,0.997154
1140,LOUDOUN COUNTY,501,501 - WEST LEESBURG,501,WEST LEESBURG PRECINCT,exact_key,1.0
1141,LOUDOUN COUNTY,502,502 - EAST LEESBURG,502,EAST LEESBURG PRECINCT,exact_key,1.0
1142,LOUDOUN COUNTY,503,503 - DRY MILL,503,DRY MILL PRECINCT,exact_key,1.0
1143,LOUDOUN COUNTY,504,504 - SMARTS MILL,504,SMART'S MILL PRECINCT,exact_key,1.0
1144,LOUDOUN COUNTY,505,505 - COOL SPRING,505,COOL SPRING PRECINCT,exact_key,1.0
1145,LOUDOUN COUNTY,506,506 - BRANDON PARK,506,DOUGLASS PRECINCT,exact_key,1.0
1146,LOUDOUN COUNTY,507,507 - GREENWAY,507,GREENWAY PRECINCT,exact_key,1.0
1147,LOUDOUN COUNTY,508,508 - BALLS BLUFF,508,BALL'S BLUFF PRECINCT,exact_key,1.0
1148,LOUDOUN COUNTY,509,509 - TOLBERT,509,TOLBERT PRECINCT,exact_key,1.0
1149,LOUDOUN COUNTY,510,510 - HERITAGE,510,HERITAGE PRECINCT,exact_key,1.0
1150,LOUDOUN COUNTY,615,615 - HILLSIDE,615,HILLSIDE PRECINCT,exact_key,1.0
1151,LOUDOUN COUNTY,616,616 - EAGLE RIDGE,616,EAGLE RIDGE PRECINCT,exact_key,1.0
1152,LOUDOUN COUNTY,617,617 - OAK GROVE,715,OAK GROVE PRECINCT,largest_overlap,0.997501
1153,LOUDOUN COUNTY,619,619 - RIDGETOP,716,RIDGETOP PRECINCT,largest_overlap,0.998772
