County/City,Ward,Pct,"Barack Obama","Willard M. Romney","Gary Johnson","Virgil Hamlin Goode, Jr.","Jill Stein","All Others","Total Votes Cast"
"Spotsylvania County",-,"204 - Chancellor (CD 7)","1,177","1,262",24,5,5,8,"2,481"
"Spotsylvania County",-,"301 - Plank Road (CD 1)","1,028","1,269",22,12,9,1,"2,341"
"Spotsylvania County",-,"302 - Hazel Run (CD 1)","1,207","1,273",14,10,4,4,"2,512"
"Spotsylvania County",-,"303 - Riverbend (CD 1)",864,"1,495",21,10,12,4,"2,406"
"Spotsylvania County",-,"303 - Riverbend (CD 7)",4,9,0,0,0,0,13
"Spotsylvania County",-,"401 - Summit (CD 1)","1,014","1,034",15,7,0,0,"2,070"
"Spotsylvania County",-,"401 - Summit (CD 7)",22,31,0,0,0,0,53
"Spotsylvania County",-,"402 - Parkside (CD 1)",461,621,14,1,2,2,"1,101"
"Spotsylvania County",-,"402 - Parkside (CD 7)",570,396,7,3,2,2,980
"Spotsylvania County",-,"403 - Lee Hill (CD 1)",268,204,2,0,1,2,477
"Spotsylvania County",-,"403 - Lee Hill (CD 7)","1,016","1,211",23,6,3,4,"2,263"
"Spotsylvania County",-,"501 - Belmont (CD 7)",488,813,13,12,3,2,"1,331"
"Spotsylvania County",-,"502 - Brokenburg (CD 7)",433,736,6,3,4,0,"1,182"
"Spotsylvania County",-,"503 - Post Oak (CD 7)",448,895,8,5,1,2,"1,359"
"Spotsylvania County",-,"504 - Courthouse (CD 7)",803,"1,131",9,5,2,1,"1,951"
"Spotsylvania County",-,"505 - Brock (CD 7)",605,"1,242",16,4,3,4,"1,874"
"Spotsylvania County",-,"601 - Salem (CD 7)","1,140","1,206",21,10,10,5,"2,392"
"Spotsylvania County",-,"602 - Smith Station (CD 7)","1,553","1,541",21,8,5,4,"3,132"
"Spotsylvania County",-,"603 - Piedmont (CD 7)",785,766,16,7,5,7,"1,586"
"Spotsylvania County",-,"701 - Battlefield (CD 1)",866,904,17,8,8,2,"1,805"
"Spotsylvania County",-,"702 - Brents Mill (CD 1)",421,599,12,3,2,1,"1,038"
"Spotsylvania County",-,"702 - Brents Mill (CD 7)",601,560,15,4,1,2,"1,183"
"Spotsylvania County",-,"703 - Fairview (CD 7)",653,611,11,2,6,2,"1,285"
"Spotsylvania County",-,"704 - Gayle (CD 7)","1,027","1,321",12,6,6,4,"2,376"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 1)",725,870,7,5,3,4,"1,614"
"Spotsylvania County",-,"Ab - Central Absentee Precinct (CD 7)","2,111","2,463",30,10,2,37,"4,653"
"Stafford County",-,"101 - Hartwood",987,"1,924",14,6,6,10,"2,947"
"Stafford County",-,"102 - Rocky Run",543,686,6,3,1,4,"1,243"
"Stafford County",-,"103 - Simpson",608,977,17,1,2,4,"1,609"
"Stafford County",-,"104 - College",921,"1,239",19,8,0,4,"2,191"
"Stafford County",-,"201 - Rock Hill",809,"1,069",20,6,5,5,"1,914"
"Stafford County",-,"202 - Roseville","1,145","1,322",23,6,5,4,"2,505"
"Stafford County",-,"203 - Ruby",520,"1,123",20,6,6,3,"1,678"
"Stafford County",-,"204 - Stefaniga",846,"1,423",22,2,1,3,"2,297"
"Stafford County",-,"301 - Griffis","1,004",483,9,2,1,3,"1,502"
"Stafford County",-,"302 - Widewater","1,358",980,20,4,2,5,"2,369"
"Stafford County",-,"303 - Harbour",489,878,18,6,6,8,"1,405"
"Stafford County",-,"304 - Barrett",592,440,9,5,2,2,"1,050"
"Stafford County",-,"401 - Aquia",363,261,7,0,0,1,632
"Stafford County",-,"402 - Courthouse","1,542","1,020",23,10,7,7,"2,609"
"Stafford County",-,"403 - Brooke",957,"1,494",27,6,8,3,"2,495"
"Stafford County",-,"404 - Government Island",699,"1,088",12,2,2,11,"1,814"
"Stafford County",-,"501 - Grafton",948,"1,604",29,6,8,1,"2,596"
"Stafford County",-,"502 - Falmouth",766,"1,047",16,5,6,1,"1,841"
"Stafford County",-,"503 - Drew",756,920,19,7,6,3,"1,711"
"Stafford County",-,"504 - Gayle","1,050",741,9,3,3,2,"1,808"
"Stafford County",-,"601 - Ferry Farm",752,"1,151",28,13,4,11,"1,959"
"Stafford County",-,"602 - Chatham","1,023","1,244",27,6,6,2,"2,308"
"Stafford County",-,"603 - White Oak",726,"1,510",16,3,8,5,"2,268"
"Stafford County",-,"604 - England Run",698,359,15,3,3,4,"1,082"
"Stafford County",-,"701 - Woodlands","1,141","1,366",18,8,3,5,"2,541"
"Stafford County",-,"702 - Whitson","1,209",959,20,3,4,14,"2,209"
"Stafford County",-,"703 - Hampton","1,209","1,489",15,6,5,5,"2,729"
"Stafford County",-,"Ab - Central Absentee Precinct","3,469","3,632",33,17,5,10,"7,166"
"Stafford County",-,Provisional,52,51,0,0,1,106,210
"Staunton City",-,"101 - Ward No 1","1,082",907,26,12,5,2,"2,034"
"Staunton City",-,"201 - Ward Two","1,142","1,231",21,6,7,4,"2,411"
"Staunton City",-,"301 - Ward No 3",960,"1,029",24,11,6,9,"2,039"
"Staunton City",-,"401 - Ward No 4",765,911,10,6,1,2,"1,695"
"Staunton City",-,"501 - Ward No 5","1,230",691,30,1,9,6,"1,967"
"Staunton City",-,"Ab - Central Absentee Precinct",549,503,8,2,2,0,"1,064"
"Suffolk City",-,"101 - Belleharbour",751,317,2,1,2,3,"1,076"
"Suffolk City",-,"102 - Driver",999,"1,814",31,4,3,5,"2,856"
"Suffolk City",-,"104 - Bennetts Creek",769,898,23,1,3,3,"1,697"
"Suffolk City",-,"201 - Ebenezer",397,970,12,3,2,0,"1,384"
"Suffolk City",-,"202 - Chuckatuck",573,816,7,3,1,5,"1,405"
"Suffolk City",-,"203 - Kings Fork","1,078",651,8,4,6,3,"1,750"
"Suffolk City",-,"204 - Hillpoint",851,570,8,7,3,5,"1,444"
"Suffolk City",-,"301 - White Marsh",403,149,2,0,2,3,559
"Suffolk City",-,"302 - John F Kennedy","1,787",239,6,1,1,2,"2,036"
"Suffolk City",-,"304 - Nansemond River","1,032",658,13,2,5,5,"1,715"
"Suffolk City",-,"305 - Shoulders Hill",347,285,2,0,2,1,637
"Suffolk City",-,"401 - Airport",468,606,1,8,0,2,"1,085"
"Suffolk City",-,"402 - Whaleyville",353,781,17,3,0,5,"1,159"
"Suffolk City",-,"403 - Southside",876,47,0,0,0,2,925
"Suffolk City",-,"404 - Booker T Washington","1,325",71,3,0,1,2,"1,402"
"Suffolk City",-,"405 - Pittmantown",225,212,7,5,3,0,452
"Suffolk City",-,"501 - Kilbys Mill",796,"1,321",12,17,0,4,"2,150"
"Suffolk City",-,"502 - Holland",723,"1,132",16,6,2,4,"1,883"
"Suffolk City",-,"504 - Lake Cohoon",590,"1,244",7,3,0,1,"1,845"
"Suffolk City",-,"601 - Lakeside",897,561,11,3,2,1,"1,475"
"Suffolk City",-,"602 - Olde Towne",394,175,6,2,1,0,578
"Suffolk City",-,"603 - Elephants Fork/westhaven",216,324,6,2,0,0,548
"Suffolk City",-,"604 - Wilroy",474,597,8,1,1,0,"1,081"
"Suffolk City",-,"605 - Hollywood",890,11,0,0,1,2,904
"Suffolk City",-,"702 - Harbourview",524,722,5,1,0,3,"1,255"
"Suffolk City",-,"704 - Burbage Grant","1,189",618,15,5,1,3,"1,831"
"Suffolk City",-,"706 - Huntersville","1,427",198,5,3,2,6,"1,641"
"Suffolk City",-,"Ab - Central Absentee Precinct","3,886","1,816",21,15,7,4,"5,749"
"Suffolk City",-,Provisional,27,17,0,0,0,0,44
"Surry County",-,"101 - Surry",385,500,13,3,5,1,907
"Surry County",-,"201 - Bacons Castle",572,260,6,4,2,2,846
"Surry County",-,"301 - Dendron",247,200,3,0,0,1,451
"Surry County",-,"302 - Walls Bridge",277,138,0,0,1,0,416
"Surry County",-,"401 - Carsley",520,305,5,3,2,0,835
"Surry County",-,"501 - Claremont",287,239,3,2,1,0,532
"Surry County",-,"502 - Spring Grove",286,29,1,1,2,0,319
"Surry County",-,Provisional,2,0,0,0,0,0,2
"Sussex County",-,"101 - Waverly",772,173,2,2,1,2,952
"Sussex County",-,"201 - Stony Creek",488,170,0,4,1,0,663
"Sussex County",-,"202 - Little Mill",116,54,1,2,0,0,173
"Sussex County",-,"301 - Courthouse",273,404,3,7,2,0,689
"Sussex County",-,"302 - Wakefield",37,140,0,1,0,2,180
"Sussex County",-,"401 - Mars Hill",563,259,9,2,2,0,835
"Sussex County",-,"402 - West Wakefield",99,12,0,0,0,0,111
"Sussex County",-,"501 - Henry",414,208,0,4,0,2,628
"Sussex County",-,"502 - Yale",212,71,0,1,1,0,285
"Sussex County",-,"601 - Blackwater",239,362,0,1,1,0,603
"Sussex County",-,"602 - Newville",145,168,1,3,2,2,321
"Tazewell County",-,"101 - Abbs Valley",64,244,1,0,0,1,310
"Tazewell County",-,"102 - Tip Top",89,337,3,0,2,0,431
"Tazewell County",-,"103 - Boissevain",56,153,1,1,1,0,212
"Tazewell County",-,"104 - Falls Mills",67,394,5,2,0,0,468
"Tazewell County",-,"106 - Pocahontas",58,162,1,1,0,0,222
"Tazewell County",-,"107 - Amonate",25,60,3,1,0,2,91
"Tazewell County",-,"109 - Bishop",27,140,1,0,0,0,168
"Tazewell County",-,"110 - Adria",81,363,0,0,1,3,448
"Tazewell County",-,"111 - Gap Store",75,297,0,0,1,1,374
"Tazewell County",-,"112 - Bandy",37,160,1,1,0,1,200
"Tazewell County",-,"203 - Burkes Garden",33,99,1,0,0,0,133
"Tazewell County",-,"204 - Clear Fork",59,385,7,4,0,0,455
"Tazewell County",-,"207 - Freestone",39,114,1,0,1,0,155
"Tazewell County",-,"209 - Jeffersonville",604,"1,655",6,13,6,3,"2,287"
"Tazewell County",-,"214 - Thompson Valley",100,393,3,3,0,0,499
"Tazewell County",-,"301 - Cedar Bluff",316,"1,522",14,2,6,1,"1,861"
"Tazewell County",-,"302 - Baptist Valley",95,284,6,2,1,1,389
"Tazewell County",-,"303 - Wardell",125,582,9,2,1,0,719
"Tazewell County",-,"305 - Pounding Mill",105,498,4,1,2,0,610
"Tazewell County",-,"401 - Richlands",455,"1,614",10,17,6,2,"2,104"
"Tazewell County",-,"402 - Jewell Ridge",57,166,1,1,0,0,225
"Tazewell County",-,"404 - Raven",160,513,4,4,2,0,683
"Tazewell County",-,"501 - Springville",176,"1,023",7,9,0,2,"1,217"
"Tazewell County",-,"502 - Graham",455,"1,816",10,4,3,0,"2,288"
"Tazewell County",-,"Ab - Central Absentee Precinct",303,868,1,5,2,12,"1,191"
"Tazewell County",-,Provisional,0,1,0,0,0,0,1
"Virginia Beach City",-,"1 - North Beach",743,"1,543",15,1,6,1,"2,309"
"Virginia Beach City",-,"2 - South Beach","1,000",888,29,2,9,10,"1,938"
"Virginia Beach City",-,"3 - Ocean Lakes","1,126","1,344",20,0,5,6,"2,501"
"Virginia Beach City",-,"4 - Linkhorn",766,"1,292",20,2,5,10,"2,095"
"Virginia Beach City",-,"5 - Seatack","1,199",646,24,3,2,2,"1,876"
"Virginia Beach City",-,"6 - Alanton",700,"1,432",15,2,5,6,"2,160"
"Virginia Beach City",-,"7 - Kingston",471,927,12,5,3,4,"1,422"
"Virginia Beach City",-,"8 - London Bridge","1,034","1,068",18,7,2,4,"2,133"
"Virginia Beach City",-,"9 - Trantwood",654,"1,310",13,5,1,3,"1,986"
"Virginia Beach City",-,"10 - Great Neck",617,"1,639",11,2,0,5,"2,274"
"Virginia Beach City",-,"11 - Cape Henry",880,"1,280",27,1,5,2,"2,195"
"Virginia Beach City",-,"12 - Plaza","1,263",792,24,10,3,4,"2,096"
"Virginia Beach City",-,"13 - Mt Trashmore","1,068","1,157",39,6,9,4,"2,283"
"Virginia Beach City",-,"14 - Malibu","1,007","1,110",26,7,8,8,"2,166"
"Virginia Beach City",-,"15 - Old Donation",799,711,21,4,3,5,"1,543"
"Virginia Beach City",-,"16 - Aragona","1,261","1,191",41,6,6,7,"2,512"
"Virginia Beach City",-,"17 - Ocean Park",600,902,20,6,1,4,"1,533"
"Virginia Beach City",-,"18 - Thoroughgood",894,"1,371",18,2,4,10,"2,299"
"Virginia Beach City",-,"19 - Lake Smith",448,670,13,4,2,5,"1,142"
"Virginia Beach City",-,"20 - Bayside",666,766,15,3,5,4,"1,459"
"Virginia Beach City",-,"21 - Davis Corner","1,963",465,15,6,2,8,"2,459"
"Virginia Beach City",-,"22 - Point O View",702,936,9,2,6,0,"1,655"
"Virginia Beach City",-,"23 - Arrowhead",951,"1,105",21,7,5,7,"2,096"
"Virginia Beach City",-,"24 - Larkspur",706,698,18,2,5,7,"1,436"
"Virginia Beach City",-,"25 - Avalon","1,110","1,358",26,7,9,3,"2,513"
"Virginia Beach City",-,"26 - Fairfield",705,"1,068",15,5,4,7,"1,804"
"Virginia Beach City",-,"27 - Edwin",828,"1,244",20,2,3,3,"2,100"
"Virginia Beach City",-,"28 - Thalia",596,875,18,3,7,4,"1,503"
"Virginia Beach City",-,"29 - Holland","1,275",672,19,5,6,9,"1,986"
"Virginia Beach City",-,"30 - Red Wing",675,"1,200",24,4,2,1,"1,906"
"Virginia Beach City",-,"31 - Sigma",708,"1,722",17,4,5,4,"2,460"
"Virginia Beach City",-,"32 - Creeds",294,674,9,2,2,2,983
"Virginia Beach City",-,"33 - Capps Shop",274,832,4,1,2,2,"1,115"
"Virginia Beach City",-,"34 - Blackwater",189,436,6,1,0,2,634
"Virginia Beach City",-,"35 - Courthouse",632,"1,225",19,6,1,6,"1,889"
"Virginia Beach City",-,"36 - Windsor Oaks","1,309",938,24,6,4,4,"2,285"
"Virginia Beach City",-,"37 - Chesapeake Beach",743,750,23,1,6,5,"1,528"
"Virginia Beach City",-,"38 - Witchduck",848,"1,585",21,3,3,3,"2,463"
"Virginia Beach City",-,"39 - Pembroke","1,148","1,080",33,4,2,6,"2,273"
"Virginia Beach City",-,"40 - Bonney",632,698,13,4,6,2,"1,355"
"Virginia Beach City",-,"41 - College Park","1,718",556,17,6,1,4,"2,302"
"Virginia Beach City",-,"42 - Brandon",990,950,27,4,2,3,"1,976"
"Virginia Beach City",-,"43 - Bellamy","1,129",626,20,5,1,7,"1,788"
"Virginia Beach City",-,"44 - Centerville",943,"1,206",33,6,2,4,"2,194"
"Virginia Beach City",-,"45 - Timberlake","1,295",534,21,3,5,10,"1,868"
"Virginia Beach City",-,"46 - Green Run","1,091",627,10,1,2,8,"1,739"
"Virginia Beach City",-,"47 - Kings Grant",695,"1,639",15,2,2,9,"2,362"
"Virginia Beach City",-,"48 - Wolfsnare",912,"1,342",18,5,0,5,"2,282"
"Virginia Beach City",-,"49 - Lynnhaven",656,"1,314",11,1,0,3,"1,985"
"Virginia Beach City",-,"50 - Oceana",866,337,14,3,2,6,"1,228"
"Virginia Beach City",-,"51 - Stratford Chase",766,999,17,5,0,12,"1,799"
"Virginia Beach City",-,"52 - Homestead","1,020","1,231",20,6,4,6,"2,287"
"Virginia Beach City",-,"53 - Shannon",696,926,9,5,5,4,"1,645"
"Virginia Beach City",-,"54 - Cromwell",726,603,17,3,0,6,"1,355"
"Virginia Beach City",-,"55 - Magic Hollow","1,291",587,25,4,6,3,"1,916"
"Virginia Beach City",-,"56 - Edinburgh",408,573,20,4,1,1,"1,007"
"Virginia Beach City",-,"57 - Sherry Park",598,774,15,3,5,4,"1,399"
"Virginia Beach City",-,"58 - Glenwood","1,012",893,16,4,4,8,"1,937"
"Virginia Beach City",-,"59 - Shelton Park",733,742,17,2,2,4,"1,500"
"Virginia Beach City",-,"60 - Foxfire",697,"1,344",16,1,1,4,"2,063"
"Virginia Beach City",-,"61 - Baker","1,715",188,7,3,2,4,"1,919"
"Virginia Beach City",-,"62 - Landstown",928,"1,176",23,3,3,5,"2,138"
"Virginia Beach City",-,"63 - Culver",941,"1,296",27,1,5,6,"2,276"
"Virginia Beach City",-,"64 - Rosemont Forest","1,167","1,137",12,3,5,4,"2,328"
"Virginia Beach City",-,"65 - Colonial",851,869,24,2,3,4,"1,753"
"Virginia Beach City",-,"66 - Hunt",671,"1,062",17,1,5,2,"1,758"
"Virginia Beach City",-,"67 - Eastern Shore","1,233",914,24,7,9,14,"2,201"
"Virginia Beach City",-,"68 - Manor",752,"1,093",14,6,5,6,"1,876"
"Virginia Beach City",-,"69 - Shell",999,447,9,2,4,3,"1,464"
"Virginia Beach City",-,"70 - Corporate Landing","1,036",984,25,5,7,4,"2,061"
"Virginia Beach City",-,"71 - Round Hill","1,621",968,22,2,1,5,"2,619"
"Virginia Beach City",-,"72 - Rudee",764,"1,080",24,4,4,2,"1,878"
"Virginia Beach City",-,"73 - Dahlia","1,565",820,27,9,4,10,"2,435"
"Virginia Beach City",-,"74 - Buckner","1,071",561,20,5,2,8,"1,667"
"Virginia Beach City",-,"75 - Colony",731,"1,385",15,3,2,2,"2,138"
"Virginia Beach City",-,"76 - Village","1,114",517,23,2,2,5,"1,663"
"Virginia Beach City",-,"77 - Brookwood","1,038",840,18,2,2,5,"1,905"
"Virginia Beach City",-,"78 - Indian Lakes",908,824,17,9,4,3,"1,765"
"Virginia Beach City",-,"79 - Pleasant Hall","1,079",511,15,4,0,5,"1,614"
"Virginia Beach City",-,"80 - Chimney Hill","1,104",467,18,7,4,3,"1,603"
"Virginia Beach City",-,"81 - Rock Lake","1,219",792,20,6,12,7,"2,056"
"Virginia Beach City",-,"82 - Shelburne",592,971,15,1,1,3,"1,583"
"Virginia Beach City",-,"83 - Strawbridge",822,"1,300",16,3,4,7,"2,152"
"Virginia Beach City",-,"84 - Tallwood","1,039",866,28,2,8,3,"1,946"
"Virginia Beach City",-,"85 - Upton",904,"1,416",23,6,2,3,"2,354"
"Virginia Beach City",-,"86 - Haygood",818,"1,110",7,2,5,2,"1,944"
"Virginia Beach City",-,"87 - Hillcrest",701,963,9,1,3,7,"1,684"
"Virginia Beach City",-,"88 - North Landing",570,908,12,1,2,3,"1,496"
"Virginia Beach City",-,"89 - Lake Christopher",788,"1,043",6,2,5,6,"1,850"
"Virginia Beach City",-,"90 - Lake Joyce",494,721,21,3,4,4,"1,247"
"Virginia Beach City",-,"91 - Lexington","1,068",735,15,3,3,2,"1,826"
"Virginia Beach City",-,"92 - Little Neck",492,877,10,4,3,3,"1,389"
"Virginia Beach City",-,"93 - Newtown","1,097",121,8,0,3,2,"1,231"
"Virginia Beach City",-,"94 - Pinewood",458,547,8,0,0,3,"1,016"
"Virginia Beach City",-,"Ab - Central Absentee Precinct","10,114","10,261",115,22,31,63,"20,606"
"Virginia Beach City",-,Provisional,109,118,2,0,0,231,460
"Warren County",-,"101 - Fork Town",472,567,14,13,4,5,"1,075"
"Warren County",-,"102 - Otterburn",626,"1,269",14,9,3,7,"1,928"
"Warren County",-,"201 - Happy Creek",677,"1,015",22,12,1,12,"1,739"
"Warren County",-,"202 - Linden",614,879,27,4,7,4,"1,535"
"Warren County",-,"301 - North River",690,701,15,5,4,4,"1,419"
"Warren County",-,"302 - Riverton",461,879,8,8,5,4,"1,365"
"Warren County",-,"401 - East Shenandoah",744,"1,338",28,17,2,8,"2,137"
"Warren County",-,"402 - Town - West Shenandoah",404,643,12,6,3,2,"1,070"
"Warren County",-,"501 - South River",820,"1,017",21,7,6,2,"1,873"
"Warren County",-,"502 - Bentonville",210,429,8,4,3,1,655
"Warren County",-,"504 - Browntown",169,336,5,1,4,1,516
"Warren County",-,"Ab - Central Absentee Precinct",563,792,11,5,4,5,"1,380"
"Warren County",-,Provisional,2,4,0,0,0,0,6
"Washington County",-,"101 - East Abingdon",679,"1,361",19,7,2,4,"2,072"
"Washington County",-,"102 - West Abingdon",439,713,8,3,2,3,"1,168"
"Washington County",-,"201 - Clinchburg",158,495,7,4,1,0,665
"Washington County",-,"202 - Greendale",270,843,5,2,1,10,"1,131"
"Washington County",-,"203 - Hayters Gap",106,310,9,3,0,0,428
"Washington County",-,"204 Woodland Hills",278,785,6,6,2,1,"1,078"
"Washington County",-,"301 - Watauga",451,"1,431",14,6,1,2,"1,905"
"Washington County",-,"302 - South Abingdon",607,"1,153",19,4,4,2,"1,789"
"Washington County",-,"401 - Glade Spring",400,976,13,9,5,6,"1,409"
"Washington County",-,"402 - Meadowview",508,"1,127",18,9,6,3,"1,671"
"Washington County",-,"501 - Rhea Valley",479,"1,484",11,9,6,1,"1,990"
"Washington County",-,"502 - Damascus",317,627,11,6,3,2,966
"Washington County",-,"504 - Green Cove",48,118,3,1,0,0,170
"Washington County",-,"601 - Burson Place",314,"1,308",8,9,4,2,"1,645"
"Washington County",-,"602 - Mendota",78,233,0,22,1,4,338
"Washington County",-,"603 - Valley Institute",306,957,5,13,3,2,"1,286"
"Washington County",-,"701 - High Point",265,"1,067",1,3,1,4,"1,341"
"Washington County",-,"702 - Wallace",175,472,4,2,3,2,658
"Washington County",-,"703 - John Battle",423,"1,124",8,3,2,0,"1,560"
"Washington County",-,"Ab - Central Absentee Precinct",771,"1,554",15,10,3,2,"2,355"
"Washington County",-,Provisional,4,3,0,0,0,0,7
"Waynesboro City",-,"1 - Ward A",766,579,12,3,3,1,"1,364"
"Waynesboro City",-,"2 - Ward B","1,001","1,345",34,6,5,5,"2,396"
"Waynesboro City",-,"3 - Ward C",852,902,22,10,2,3,"1,791"
"Waynesboro City",-,"4 - Ward D",910,"1,555",21,13,6,3,"2,508"
"Waynesboro City",-,"Ab - Central Absentee Precinct",307,408,5,3,2,2,727
"Waynesboro City",-,Provisional,4,1,0,0,0,0,5
"Westmoreland County",-,"101 - Precinct 1-1",741,246,4,1,0,0,992
"Westmoreland County",-,"102 - Precinct 1-2",342,205,5,1,2,1,556
"Westmoreland County",-,"201 - Precinct 2-1",825,681,3,5,3,1,"1,518"
"Westmoreland County",-,"301 - Precinct 3-1",640,620,8,2,4,4,"1,278"
"Westmoreland County",-,"401 - Precinct 4-1",567,828,11,8,5,2,"1,421"
"Westmoreland County",-,"501 - Precinct 5-1",614,633,10,4,2,0,"1,263"
"Westmoreland County",-,"Ab - Central Absentee Precinct",563,517,3,0,5,0,"1,088"
"Westmoreland County",-,Provisional,3,1,0,0,0,0,4
"Williamsburg City",-,"1 - Stryker","2,091","1,029",39,10,8,7,"3,184"
"Williamsburg City",-,"2 - Matoaka","2,352","1,232",56,4,19,13,"3,676"
"Williamsburg City",-,"Ab - Central Absentee Precinct",460,421,3,1,3,0,888
"Winchester City",-,"101 - Merrimans",842,"1,029",16,7,13,4,"1,911"
"Winchester City",-,"102 - Old Town",668,743,11,7,4,2,"1,435"
"Winchester City",-,"201 - Virginia Avenue","1,041",570,27,16,11,5,"1,670"
"Winchester City",-,"301 - War Memorial",795,729,27,18,10,8,"1,587"
"Winchester City",-,"401 - Frederick Douglass",435,414,10,6,3,6,874
"Winchester City",-,"402 - Rolling Hills",711,846,10,11,5,4,"1,587"
"Winchester City",-,"Ab - Central Absentee Precinct",597,612,7,1,2,4,"1,223"
"Winchester City",-,Provisional,5,3,1,0,0,9,18
"Wise County",-,"101 - Appalachia",314,602,5,7,1,1,930
"Wise County",-,"102 - Dorchester",143,456,0,4,0,3,606
"Wise County",-,"103 - Guest River Voting Place",143,429,2,0,2,4,580
"Wise County",-,"104 - West Pound",391,"1,251",6,8,3,3,"1,662"
"Wise County",-,"201 - North Coeburn",178,564,5,6,1,2,756
"Wise County",-,"202 - Wise",560,"1,640",13,10,4,5,"2,232"
"Wise County",-,"203 - East Pound",88,325,2,1,0,0,416
"Wise County",-,"301 - Big Stone Gap",525,"1,161",5,7,2,5,"1,705"
"Wise County",-,"302 - East Stone Gap",355,"1,319",5,6,3,5,"1,693"
"Wise County",-,"401 - Clinch Valley",254,"1,169",7,4,2,2,"1,438"
"Wise County",-,"402 - South Coeburn",328,"1,226",10,6,1,4,"1,575"
"Wise County",-,"403 - St Paul",210,353,1,2,1,1,568
"Wise County",-,"Ab - Central Absentee Precinct",271,573,2,1,1,1,849
"Wise County",-,Provisional,0,8,0,0,0,0,8
"Wythe County",-,"101 - Royal Oak",94,362,1,5,0,0,462
"Wythe County",-,"102 - Rural Retreat",407,"1,065",4,10,6,3,"1,495"
"Wythe County",-,"203 - West Wytheville",731,"1,184",12,19,5,7,"1,958"
"Wythe County",-,"303 - East Wytheville",769,"1,252",15,15,3,3,"2,057"
"Wythe County",-,"401 - Fort Chiswell",273,737,4,10,1,0,"1,025"
"Wythe County",-,"402 - Max Meadows",285,625,13,15,0,4,942
"Wythe County",-,"501 - Jackson Memorial",246,458,3,5,0,16,728
"Wythe County",-,"502 - Sheffey",255,783,2,16,3,1,"1,060"
"Wythe County",-,"601 - Huddle",111,332,5,8,5,0,461
"Wythe County",-,"602 - Zion",201,564,6,12,2,3,788
"Wythe County",-,"603  Evergreen",156,429,3,7,2,2,599
"Wythe County",-,"Ab - Central Absentee Precinct",253,533,6,6,1,17,816
"Wythe County",-,Provisional,2,0,0,0,0,0,2
"York County",-,"101 - Queens Lake",729,918,14,2,0,3,"1,666"
"York County",-,"102 - Waller Mill",803,"1,092",16,6,7,2,"1,926"
"York County",-,"103 - Magruder","1,673",949,19,5,4,6,"2,656"
"York County",-,"201 - Coventry","1,211","1,748",41,10,11,2,"3,023"
"York County",-,"202 - Kiln Creek",539,881,17,4,1,3,"1,445"
"York County",-,"301 - Seaford",706,"2,048",24,7,2,8,"2,795"
"York County",-,"302 - Yorktown",786,"1,279",16,5,4,3,"2,093"
"York County",-,"303 - Edgehill","1,057","1,093",22,3,5,4,"2,184"
"York County",-,"401 - Harwoods Mill",821,"1,791",31,11,6,4,"2,664"
"York County",-,"402 - Dare",787,"1,907",45,10,6,6,"2,761"
"York County",-,"403 - Grafton",536,830,15,4,6,4,"1,395"
"York County",-,"501 - Tabb",976,"1,920",29,4,3,4,"2,936"
