County/City,Ward,Pct,"Jason Stuart Redding Miyares","Mark Rankin Herring","All Others","Total Votes Cast"
"Stafford County",-,"102 - Rocky Run",811,640,1,"1,452"
"Stafford County",-,"103 - Simpson",903,541,0,"1,444"
"Stafford County",-,"104 - College","1,285",781,1,"2,067"
"Stafford County",-,"201 - Rock Hill",791,469,1,"1,261"
"Stafford County",-,"202 - Roseville",923,683,2,"1,608"
"Stafford County",-,"203 - Ruby","1,018",295,1,"1,314"
"Stafford County",-,"204 - Stefaniga","1,141",597,3,"1,741"
"Stafford County",-,"301 - Griffis",381,581,1,963
"Stafford County",-,"302 - Widewater",810,710,2,"1,522"
"Stafford County",-,"303 - Harbour",609,398,0,"1,007"
"Stafford County",-,"304 - Barrett",340,307,1,648
"Stafford County",-,"401 - Aquia",155,337,1,493
"Stafford County",-,"402 - Courthouse",694,905,0,"1,599"
"Stafford County",-,"403 - Brooke","1,233",638,0,"1,871"
"Stafford County",-,"404 - Government Island",697,485,1,"1,183"
"Stafford County",-,"501 - Grafton","1,337",673,1,"2,011"
"Stafford County",-,"502 - Falmouth",854,630,0,"1,484"
"Stafford County",-,"503 - Drew",847,624,4,"1,475"
"Stafford County",-,"504 - Gayle",503,588,1,"1,092"
"Stafford County",-,"601 - Ferry Farm",901,479,4,"1,384"
"Stafford County",-,"602 - Chatham",967,643,1,"1,611"
"Stafford County",-,"603 - White Oak","1,509",557,2,"2,068"
"Stafford County",-,"604 - England Run",346,507,1,854
"Stafford County",-,"701 - Woodlands","1,083",986,2,"2,071"
"Stafford County",-,"702 - Whitson",556,628,0,"1,184"
"Stafford County",-,"703 - Hampton","1,043",800,2,"1,845"
"Stafford County",-,"##ab - Central Absentee Precinct","1,287","3,049",7,"4,343"
"Stafford County",-,"##ev - Central Absentee Precinct","6,292","6,404",8,"12,704"
"Stafford County",-,"##pe - Central Absentee Precinct",90,165,1,256
"Stafford County",-,Provisional,22,58,0,80
"Staunton City",-,"101 - Ward No 1",652,480,3,"1,135"
"Staunton City",-,"201 - Ward No 2",815,439,0,"1,254"
"Staunton City",-,"301 - Ward No 3",649,508,2,"1,159"
"Staunton City",-,"401 - Ward No 4",500,460,0,960
"Staunton City",-,"501 - Ward No 5",411,519,1,931
"Staunton City",-,"##ab - Central Absentee Precinct",281,719,3,"1,003"
"Staunton City",-,"##ev - Central Absentee Precinct","1,203","2,002",5,"3,210"
"Staunton City",-,"##pe - Central Absentee Precinct",14,26,0,40
"Staunton City",-,Provisional,3,10,0,13
"Suffolk City",-,"101 - Belleharbour (CD 3)",282,509,5,796
"Suffolk City",-,"102 - Driver (CD 3)","1,483",582,3,"2,068"
"Suffolk City",-,"104 - Bennetts Creek (CD 3)",744,613,1,"1,358"
"Suffolk City",-,"201 - Ebenezer (CD 3)",852,302,0,"1,154"
"Suffolk City",-,"202 - Chuckatuck (CD 3)",692,304,0,996
"Suffolk City",-,"203 - Kings Fork (CD 3)",463,633,2,"1,098"
"Suffolk City",-,"204 - Hillpoint (CD 3)",404,538,1,943
"Suffolk City",-,"301 - White Marsh (CD 4)",101,166,0,267
"Suffolk City",-,"302 - John F Kennedy (CD 3)",144,319,0,463
"Suffolk City",-,"302 - John F Kennedy (CD 4)",15,371,0,386
"Suffolk City",-,"304 - Nansemond River (CD 3)",485,587,1,"1,073"
"Suffolk City",-,"305 - Shoulders Hill (CD 3)",248,263,1,512
"Suffolk City",-,"401 - Airport (CD 4)",392,186,0,578
"Suffolk City",-,"402 - Whaleyville (CD 4)",717,162,1,880
"Suffolk City",-,"403 - Southside (CD 4)",38,318,1,357
"Suffolk City",-,"404 - Booker T Washington (CD 3)",8,131,0,139
"Suffolk City",-,"404 - Booker T Washington (CD 4)",33,411,1,445
"Suffolk City",-,"405 - Pittmantown (CD 4)",212,108,0,320
"Suffolk City",-,"501 - Kilbys Mill (CD 4)",833,371,0,"1,204"
"Suffolk City",-,"502 - Holland (CD 4)","1,014",335,0,"1,349"
"Suffolk City",-,"504 - Lake Cohoon (CD 3)",222,56,1,279
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",772,339,0,"1,111"
"Suffolk City",-,"601 - Lakeside (CD 4)",427,381,1,809
"Suffolk City",-,"602 - Olde Towne (CD 3)",113,126,0,239
"Suffolk City",-,"602 - Olde Towne (CD 4)",1,1,0,2
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",171,151,0,322
"Suffolk City",-,"604 - Wilroy (CD 3)",421,404,0,825
"Suffolk City",-,"605 - Hollywood (CD 3)",27,323,0,350
"Suffolk City",-,"702 - Harbourview (CD 3)",774,736,1,"1,511"
"Suffolk City",-,"704 - Burbage Grant (CD 3)",502,787,0,"1,289"
"Suffolk City",-,"706 - Huntersville (CD 3)",236,924,1,"1,161"
"Suffolk City",-,"##ab - Central Absentee Precinct (CD 3)",443,"1,490",5,"1,938"
"Suffolk City",-,"##ab - Central Absentee Precinct (CD 4)",203,624,2,829
"Suffolk City",-,"##ev - Central Absentee Precinct (CD 3)","2,018","3,615",1,"5,634"
"Suffolk City",-,"##ev - Central Absentee Precinct (CD 4)","1,609","1,960",1,"3,570"
"Suffolk City",-,"##pe - Central Absentee Precinct (CD 3)",49,102,0,151
"Suffolk City",-,"##pe - Central Absentee Precinct (CD 4)",15,43,0,58
"Suffolk City",-,"Provisional (CD 3)",10,31,0,41
"Suffolk City",-,"Provisional (CD 4)",11,8,0,19
"Surry County",-,"101 - Surry",290,131,1,422
"Surry County",-,"201 - Bacons Castle",237,217,0,454
"Surry County",-,"301 - Dendron",263,187,0,450
"Surry County",-,"401 - Carsley",267,224,1,492
"Surry County",-,"501 - Claremont",189,131,2,322
"Surry County",-,"502 - Spring Grove",24,92,0,116
"Surry County",-,"##ab - Central Absentee Precinct",61,229,0,290
"Surry County",-,"##ev - Central Absentee Precinct",410,560,1,971
"Surry County",-,"##pe - Central Absentee Precinct",1,7,0,8
"Surry County",-,Provisional,0,0,0,0
"Sussex County",-,"101 - Waverly",102,307,0,409
"Sussex County",-,"201 - Stony Creek",146,203,0,349
"Sussex County",-,"202 - Little Mill",49,51,0,100
"Sussex County",-,"301 - Courthouse",265,67,0,332
"Sussex County",-,"302 - Wakefield",114,21,0,135
"Sussex County",-,"401 - Mars Hill",197,232,1,430
"Sussex County",-,"402 - West Wakefield",4,37,0,41
"Sussex County",-,"501 - Henry",173,198,0,371
"Sussex County",-,"502 - Yale",83,71,0,154
"Sussex County",-,"601 - Blackwater",233,110,0,343
"Sussex County",-,"602 - Newville",109,54,0,163
"Sussex County",-,"##ab - Central Absentee Precinct",80,233,0,313
"Sussex County",-,"##ev - Central Absentee Precinct",399,445,0,844
"Sussex County",-,"##pe - Central Absentee Precinct",1,2,0,3
"Sussex County",-,Provisional,0,7,0,7
"Tazewell County",-,"101 - Indian Valley",356,27,0,383
"Tazewell County",-,"102 - Tip Top",210,21,0,231
"Tazewell County",-,"103 - Mundy Town",402,31,1,434
"Tazewell County",-,"104 - Falls Mills",281,30,0,311
"Tazewell County",-,"106 - Pocahontas",109,17,0,126
"Tazewell County",-,"107 - Amonate",35,4,0,39
"Tazewell County",-,"109 - Bishop",98,7,0,105
"Tazewell County",-,"112 - Bandy",127,10,1,138
"Tazewell County",-,"203 - Burkes Garden",82,9,0,91
"Tazewell County",-,"204 - Clear Fork",259,22,0,281
"Tazewell County",-,"207 - Freestone",100,16,0,116
"Tazewell County",-,"209 - Jeffersonville",857,156,1,"1,014"
"Tazewell County",-,"214 - Thompson Valley",293,31,0,324
"Tazewell County",-,"301 - Cedar Bluff",921,80,0,"1,001"
"Tazewell County",-,"302 - Baptist Valley",212,23,0,235
"Tazewell County",-,"303 - Paint Lick",760,74,0,834
"Tazewell County",-,"401 - Richlands","1,478",194,0,"1,672"
"Tazewell County",-,"402 - Jewell Ridge",148,14,0,162
"Tazewell County",-,"501 - Springville",686,53,0,739
"Tazewell County",-,"502 - Graham","1,092",174,0,"1,266"
"Tazewell County",-,"##ab - Central Absentee Precinct",345,351,1,697
"Tazewell County",-,"##ev - Central Absentee Precinct","3,014",590,0,"3,604"
"Tazewell County",-,"##pe - Central Absentee Precinct",12,12,0,24
"Tazewell County",-,Provisional,7,6,0,13
"Virginia Beach City",-,"1 - North Beach","1,111",487,0,"1,598"
"Virginia Beach City",-,"2 - South Beach",712,505,0,"1,217"
"Virginia Beach City",-,"3 - Ocean Lakes",570,316,0,886
"Virginia Beach City",-,"4 - Linkhorn",761,354,1,"1,116"
"Virginia Beach City",-,"5 - Seatack",535,434,1,970
"Virginia Beach City",-,"6 - Alanton",840,416,0,"1,256"
"Virginia Beach City",-,"7 - Kingston",625,332,0,957
"Virginia Beach City",-,"8 - London Bridge",770,531,1,"1,302"
"Virginia Beach City",-,"9 - Trantwood",747,353,1,"1,101"
"Virginia Beach City",-,"10 - Great Neck",848,273,1,"1,122"
"Virginia Beach City",-,"11 - Cape Henry",859,630,0,"1,489"
"Virginia Beach City",-,"12 - Plaza",570,528,1,"1,099"
"Virginia Beach City",-,"13 - Mt Trashmore",834,537,0,"1,371"
"Virginia Beach City",-,"14 - Malibu",788,508,1,"1,297"
"Virginia Beach City",-,"15 - Old Donation",521,351,1,873
"Virginia Beach City",-,"16 - Aragona",873,564,2,"1,439"
"Virginia Beach City",-,"17 - Ocean Park",491,280,1,772
"Virginia Beach City",-,"18 - Thoroughgood",786,453,0,"1,239"
"Virginia Beach City",-,"19 - Lake Smith",481,262,0,743
"Virginia Beach City",-,"20 - Bayside",599,446,1,"1,046"
"Virginia Beach City",-,"21 - Davis Corner",302,647,0,949
"Virginia Beach City",-,"22 - Point O View",662,397,0,"1,059"
"Virginia Beach City",-,"23 - Arrowhead",783,497,0,"1,280"
"Virginia Beach City",-,"24 - Larkspur",507,408,0,915
"Virginia Beach City",-,"25 - Avalon","1,041",699,1,"1,741"
"Virginia Beach City",-,"26 - Fairfield",755,496,1,"1,252"
"Virginia Beach City",-,"27 - Edwin",804,480,3,"1,287"
"Virginia Beach City",-,"28 - Thalia",604,325,2,931
"Virginia Beach City",-,"29 - Holland",463,494,0,957
"Virginia Beach City",-,"30 - Red Wing",592,307,2,901
"Virginia Beach City",-,"31 - Sigma","1,079",401,0,"1,480"
"Virginia Beach City",-,"32 - Creeds",710,150,1,861
"Virginia Beach City",-,"33 - Capps Shop",741,160,0,901
"Virginia Beach City",-,"34 - Blackwater",459,98,1,558
"Virginia Beach City",-,"35 - Courthouse",645,265,1,911
"Virginia Beach City",-,"36 - Windsor Oaks",599,650,2,"1,251"
"Virginia Beach City",-,"37 - Chesapeake Beach",533,378,0,911
"Virginia Beach City",-,"38 - Witchduck",925,444,0,"1,369"
"Virginia Beach City",-,"39 - Pembroke",713,574,4,"1,291"
"Virginia Beach City",-,"40 - Bonney",456,353,0,809
"Virginia Beach City",-,"41 - College Park",391,929,2,"1,322"
"Virginia Beach City",-,"42 - Brandon",627,577,0,"1,204"
"Virginia Beach City",-,"43 - Bellamy",415,567,1,983
"Virginia Beach City",-,"44 - Centerville",822,506,1,"1,329"
"Virginia Beach City",-,"45 - Timberlake",407,604,1,"1,012"
"Virginia Beach City",-,"46 - Green Run",387,538,0,925
"Virginia Beach City",-,"47 - Kings Grant","1,099",481,0,"1,580"
"Virginia Beach City",-,"48 - Wolfsnare",819,462,1,"1,282"
"Virginia Beach City",-,"49 - Lynnhaven",693,327,0,"1,020"
"Virginia Beach City",-,"50 - Oceana",275,382,0,657
"Virginia Beach City",-,"51 - Stratford Chase",645,384,0,"1,029"
"Virginia Beach City",-,"52 - Homestead",865,608,1,"1,474"
"Virginia Beach City",-,"53 - Shannon",593,374,0,967
"Virginia Beach City",-,"54 - Cromwell",429,317,1,747
"Virginia Beach City",-,"55 - Magic Hollow",421,601,1,"1,023"
"Virginia Beach City",-,"56 - Edinburgh",416,269,0,685
"Virginia Beach City",-,"57 - Sherry Park",527,264,2,793
"Virginia Beach City",-,"58 - Glenwood",680,536,0,"1,216"
"Virginia Beach City",-,"59 - Shelton Park",486,332,0,818
"Virginia Beach City",-,"60 - Foxfire","1,029",399,0,"1,428"
"Virginia Beach City",-,"61 - Baker",166,734,3,903
"Virginia Beach City",-,"62 - Landstown",804,497,1,"1,302"
"Virginia Beach City",-,"63 - Culver",910,581,2,"1,493"
"Virginia Beach City",-,"64 - Rosemont Forest",585,409,0,994
"Virginia Beach City",-,"65 - Colonial",673,521,2,"1,196"
"Virginia Beach City",-,"66 - Hunt",734,361,0,"1,095"
"Virginia Beach City",-,"67 - Eastern Shore",288,285,0,573
"Virginia Beach City",-,"68 - Manor",721,451,0,"1,172"
"Virginia Beach City",-,"69 - Shell",312,489,0,801
"Virginia Beach City",-,"70 - Corporate Landing",681,460,0,"1,141"
"Virginia Beach City",-,"71 - Round Hill",353,295,6,654
"Virginia Beach City",-,"72 - Rudee",800,401,0,"1,201"
"Virginia Beach City",-,"73 - Dahlia",333,525,1,859
"Virginia Beach City",-,"74 - Buckner",366,464,3,833
"Virginia Beach City",-,"75 - Colony",927,394,1,"1,322"
"Virginia Beach City",-,"76 - Village",320,472,1,793
"Virginia Beach City",-,"77 - Brookwood",560,455,1,"1,016"
"Virginia Beach City",-,"78 - Indian Lakes",493,497,0,990
"Virginia Beach City",-,"79 - Pleasant Hall",326,471,0,797
"Virginia Beach City",-,"80 - Chimney Hill",338,509,0,847
"Virginia Beach City",-,"81 - Rock Lake",568,574,0,"1,142"
"Virginia Beach City",-,"82 - Shelburne",663,324,0,987
"Virginia Beach City",-,"83 - Strawbridge",920,471,1,"1,392"
"Virginia Beach City",-,"84 - Tallwood",504,560,1,"1,065"
"Virginia Beach City",-,"85 - Upton",932,439,1,"1,372"
"Virginia Beach City",-,"86 - Haygood",693,513,1,"1,207"
"Virginia Beach City",-,"87 - Hillcrest",677,439,0,"1,116"
"Virginia Beach City",-,"88 - North Landing",631,383,3,"1,017"
"Virginia Beach City",-,"89 - Lake Christopher",724,464,3,"1,191"
"Virginia Beach City",-,"90 - Lake Joyce",530,274,1,805
"Virginia Beach City",-,"91 - Lexington",454,549,0,"1,003"
"Virginia Beach City",-,"92 - Little Neck",690,351,2,"1,043"
"Virginia Beach City",-,"93 - Newtown",158,674,0,832
"Virginia Beach City",-,"94 - Pinewood",403,252,0,655
"Virginia Beach City",-,"95 - Dam Neck",519,297,0,816
"Virginia Beach City",-,"96 - Hilltop",334,377,1,712
"Virginia Beach City",-,"97 - Indian River",418,530,2,950
"Virginia Beach City",-,"98 - Independence",221,353,1,575
"Virginia Beach City",-,"99 - Salem Woods",335,404,0,739
"Virginia Beach City",-,"100 - Sandbridge",505,175,0,680
"Virginia Beach City",-,"##ab - Central Absentee Precinct","5,340","12,351",11,"17,702"
"Virginia Beach City",-,"##ev - Central Absentee Precinct","19,825","17,419",19,"37,263"
"Virginia Beach City",-,"##pe - Central Absentee Precinct",278,524,0,802
"Virginia Beach City",-,Provisional,156,222,0,378
"Warren County",-,"101 - Fork Town",452,154,0,606
"Warren County",-,"102 - Otterburn","1,169",243,1,"1,413"
"Warren County",-,"201 - Happy Creek",809,256,0,"1,065"
"Warren County",-,"202 - Linden",852,309,2,"1,163"
"Warren County",-,"301 - North River",573,214,1,788
"Warren County",-,"302 - Riverton",960,209,4,"1,173"
"Warren County",-,"401 - East Shenandoah","1,330",307,3,"1,640"
"Warren County",-,"402 - Town - West Shenandoah",471,136,0,607
"Warren County",-,"501 - South River",883,254,1,"1,138"
"Warren County",-,"502 - Bentonville",463,109,1,573
"Warren County",-,"504 - Browntown",356,96,0,452
"Warren County",-,"##ab - Central Absentee Precinct",327,657,2,986
"Warren County",-,"##ev - Central Absentee Precinct","2,479","1,518",1,"3,998"
"Warren County",-,"##pe - Central Absentee Precinct",16,21,0,37
"Warren County",-,Provisional,12,5,0,17
"Washington County",-,"101 - East Abingdon",890,282,0,"1,172"
"Washington County",-,"102 - West Abingdon",438,146,0,584
"Washington County",-,"201 - Clinchburg",501,65,0,566
"Washington County",-,"202 - Greendale",701,85,0,786
"Washington County",-,"203 - Hayters Gap",308,32,0,340
"Washington County",-,"204 Woodland Hills",495,96,0,591
"Washington County",-,"301 - Watauga","1,014",179,0,"1,193"
"Washington County",-,"302 - South Abingdon",719,224,2,945
"Washington County",-,"401 - Glade Spring",848,154,0,"1,002"
"Washington County",-,"402 - Meadowview",974,157,0,"1,131"
"Washington County",-,"501 - Rhea Valley","1,291",147,0,"1,438"
"Washington County",-,"502 - Damascus",538,158,0,696
"Washington County",-,"504 - Green Cove",120,14,0,134
"Washington County",-,"601 - Burson Place","1,069",89,1,"1,159"
"Washington County",-,"602 - Mendota",243,22,0,265
"Washington County",-,"603 - Valley Institute",810,117,0,927
"Washington County",-,"701 - High Point",869,106,1,976
"Washington County",-,"702 - Wallace",395,52,0,447
"Washington County",-,"703 - John Battle",795,136,0,931
"Washington County",-,"##ab - Central Absentee Precinct",568,829,5,"1,402"
"Washington County",-,"##ev - Central Absentee Precinct","3,707","1,453",1,"5,161"
"Washington County",-,"##pe - Central Absentee Precinct",18,27,0,45
"Washington County",-,Provisional,8,3,0,11
"Waynesboro City",-,"1 - Ward A",465,302,0,767
"Waynesboro City",-,"2 - Ward B",721,492,0,"1,213"
"Waynesboro City",-,"3 - Ward C",701,424,6,"1,131"
"Waynesboro City",-,"4 - Ward D","1,001",527,2,"1,530"
"Waynesboro City",-,"##ab - Central Absentee Precinct",269,641,2,912
"Waynesboro City",-,"##ev - Central Absentee Precinct","1,195","1,002",1,"2,198"
"Waynesboro City",-,"##pe - Central Absentee Precinct",3,16,0,19
"Waynesboro City",-,Provisional,6,13,0,19
"Westmoreland County",-,"101 - Precinct 1-1",206,323,2,531
"Westmoreland County",-,"102 - Precinct 1-2",143,127,0,270
"Westmoreland County",-,"201 - Precinct 2-1",325,271,1,597
"Westmoreland County",-,"202 - Precinct 2-2",295,116,1,412
"Westmoreland County",-,"301 - Precinct 3-1",286,145,2,433
"Westmoreland County",-,"302 - Precinct 3-2",342,153,0,495
"Westmoreland County",-,"401 - Precinct 4-1",940,245,0,"1,185"
"Westmoreland County",-,"501 - Precinct 5-1",731,393,0,"1,124"
"Westmoreland County",-,"##ab - Central Absentee Precinct",133,389,1,523
"Westmoreland County",-,"##ev - Central Absentee Precinct","1,112",860,1,"1,973"
"Westmoreland County",-,"##pe - Central Absentee Precinct",4,6,0,10
"Westmoreland County",-,Provisional,5,9,0,14
"Williamsburg City",-,"1 - Stryker",478,726,1,"1,205"
"Williamsburg City",-,"2 - Matoaka",319,584,1,904
"Williamsburg City",-,"##ab - Central Absentee Precinct",100,469,0,569
"Williamsburg City",-,"##ev - Central Absentee Precinct",797,"1,404",0,"2,201"
"Williamsburg City",-,"##pe - Central Absentee Precinct",3,13,0,16
"Williamsburg City",-,Provisional,4,13,0,17
"Winchester City",-,"101 - Merrimans",554,459,0,"1,013"
"Winchester City",-,"102 - Old Town",410,325,0,735
"Winchester City",-,"201 - Virginia Avenue",354,409,2,765
"Winchester City",-,"301 - War Memorial",478,374,0,852
"Winchester City",-,"401 - Frederick Douglass",271,208,1,480
"Winchester City",-,"402 - Rolling Hills",535,386,0,921
"Winchester City",-,"##ab - Central Absentee Precinct",125,485,0,610
"Winchester City",-,"##ev - Central Absentee Precinct","1,287","1,725",0,"3,012"
"Winchester City",-,"##pe - Central Absentee Precinct",13,40,0,53
"Winchester City",-,Provisional,4,10,0,14
"Wise County",-,"101 - Appalachia",467,78,0,545
"Wise County",-,"102 - Dorchester",324,45,0,369
"Wise County",-,"103 - Guest River Voting Place",307,43,0,350
"Wise County",-,"104 - West Pound",788,106,0,894
"Wise County",-,"201 - North Coeburn",425,43,0,468
"Wise County",-,"202 - Wise",946,198,1,"1,145"
"Wise County",-,"203 - East Pound",215,22,1,238
"Wise County",-,"301 - Big Stone Gap",700,144,0,844
"Wise County",-,"302 - East Stone Gap",916,114,0,"1,030"
"Wise County",-,"401 - Clinch Valley",685,90,1,776
"Wise County",-,"402 - South Coeburn",875,79,2,956
"Wise County",-,"403 - St Paul",306,70,0,376
"Wise County",-,"##ab - Central Absentee Precinct",252,303,1,556
"Wise County",-,"##ev - Central Absentee Precinct","2,358",534,2,"2,894"
"Wise County",-,"##pe - Central Absentee Precinct",16,9,0,25
"Wise County",-,Provisional,3,0,0,3
"Wythe County",-,"101 - Royal Oak",284,41,0,325
"Wythe County",-,"102 - Rural Retreat","1,156",147,0,"1,303"
"Wythe County",-,"203 - West Wytheville",874,192,2,"1,068"
"Wythe County",-,"303 - East Wytheville",932,259,1,"1,192"
"Wythe County",-,"401 - Fort Chiswell",718,106,0,824
"Wythe County",-,"402 - Max Meadows",751,90,1,842
"Wythe County",-,"501 - Jackson Memorial",548,81,0,629
"Wythe County",-,"502 - Sheffey",790,77,0,867
"Wythe County",-,"601 - Huddle",410,36,0,446
"Wythe County",-,"602 - Zion",611,80,0,691
"Wythe County",-,"603 Evergreen",427,61,1,489
"Wythe County",-,"##ab - Central Absentee Precinct",271,295,1,567
"Wythe County",-,"##ev - Central Absentee Precinct","1,578",671,1,"2,250"
"Wythe County",-,"##pe - Central Absentee Precinct",6,3,0,9
"Wythe County",-,Provisional,8,4,0,12
"York County",-,"101 - Queens Lake",531,412,0,943
"York County",-,"102 - Waller Mill",700,407,0,"1,107"
"York County",-,"103 - Magruder",700,762,4,"1,466"
"York County",-,"201 - Coventry",924,637,2,"1,563"
