County/City,Ward,Pct,"Winsome Earle Sears","Hala Sophia Ayala","All Others","Total Votes Cast"
"Stafford County",-,"302 - Widewater",809,710,1,"1,520"
"Stafford County",-,"303 - Harbour",596,412,0,"1,008"
"Stafford County",-,"304 - Barrett",336,313,1,650
"Stafford County",-,"401 - Aquia",157,336,1,494
"Stafford County",-,"402 - Courthouse",698,905,0,"1,603"
"Stafford County",-,"403 - Brooke","1,239",640,0,"1,879"
"Stafford County",-,"404 - Government Island",703,477,2,"1,182"
"Stafford County",-,"501 - Grafton","1,335",672,3,"2,010"
"Stafford County",-,"502 - Falmouth",848,639,2,"1,489"
"Stafford County",-,"503 - Drew",846,626,3,"1,475"
"Stafford County",-,"504 - Gayle",507,585,0,"1,092"
"Stafford County",-,"601 - Ferry Farm",913,466,2,"1,381"
"Stafford County",-,"602 - Chatham",983,624,0,"1,607"
"Stafford County",-,"603 - White Oak","1,509",556,1,"2,066"
"Stafford County",-,"604 - England Run",344,508,1,853
"Stafford County",-,"701 - Woodlands","1,088",980,3,"2,071"
"Stafford County",-,"702 - Whitson",558,632,1,"1,191"
"Stafford County",-,"703 - Hampton","1,045",806,1,"1,852"
"Stafford County",-,"##ab - Central Absentee Precinct","1,309","3,030",4,"4,343"
"Stafford County",-,"##ev - Central Absentee Precinct","6,286","6,433",7,"12,726"
"Stafford County",-,"##pe - Central Absentee Precinct",89,162,0,251
"Stafford County",-,Provisional,23,57,0,80
"Staunton City",-,"101 - Ward No 1",670,459,2,"1,131"
"Staunton City",-,"201 - Ward No 2",838,417,1,"1,256"
"Staunton City",-,"301 - Ward No 3",676,488,1,"1,165"
"Staunton City",-,"401 - Ward No 4",511,448,2,961
"Staunton City",-,"501 - Ward No 5",424,506,0,930
"Staunton City",-,"##ab - Central Absentee Precinct",295,703,2,"1,000"
"Staunton City",-,"##ev - Central Absentee Precinct","1,253","1,947",5,"3,205"
"Staunton City",-,"##pe - Central Absentee Precinct",14,26,0,40
"Staunton City",-,Provisional,5,9,0,14
"Suffolk City",-,"101 - Belleharbour (CD 3)",288,505,5,798
"Suffolk City",-,"102 - Driver (CD 3)","1,500",567,3,"2,070"
"Suffolk City",-,"104 - Bennetts Creek (CD 3)",761,595,3,"1,359"
"Suffolk City",-,"201 - Ebenezer (CD 3)",854,293,0,"1,147"
"Suffolk City",-,"202 - Chuckatuck (CD 3)",707,294,0,"1,001"
"Suffolk City",-,"203 - Kings Fork (CD 3)",489,609,2,"1,100"
"Suffolk City",-,"204 - Hillpoint (CD 3)",417,524,1,942
"Suffolk City",-,"301 - White Marsh (CD 4)",105,161,1,267
"Suffolk City",-,"302 - John F Kennedy (CD 3)",145,318,0,463
"Suffolk City",-,"302 - John F Kennedy (CD 4)",24,362,1,387
"Suffolk City",-,"304 - Nansemond River (CD 3)",497,579,1,"1,077"
"Suffolk City",-,"305 - Shoulders Hill (CD 3)",250,260,1,511
"Suffolk City",-,"401 - Airport (CD 4)",393,185,1,579
"Suffolk City",-,"402 - Whaleyville (CD 4)",717,161,1,879
"Suffolk City",-,"403 - Southside (CD 4)",41,317,0,358
"Suffolk City",-,"404 - Booker T Washington (CD 3)",12,124,0,136
"Suffolk City",-,"404 - Booker T Washington (CD 4)",36,411,0,447
"Suffolk City",-,"405 - Pittmantown (CD 4)",213,108,0,321
"Suffolk City",-,"501 - Kilbys Mill (CD 4)",842,363,0,"1,205"
"Suffolk City",-,"502 - Holland (CD 4)","1,024",327,0,"1,351"
"Suffolk City",-,"504 - Lake Cohoon (CD 3)",225,53,0,278
"Suffolk City",-,"504 - Lake Cohoon (CD 4)",777,330,0,"1,107"
"Suffolk City",-,"601 - Lakeside (CD 4)",438,370,1,809
"Suffolk City",-,"602 - Olde Towne (CD 3)",115,126,0,241
"Suffolk City",-,"602 - Olde Towne (CD 4)",1,1,0,2
"Suffolk City",-,"603 - Elephants Fork/westhaven (CD 4)",170,151,0,321
"Suffolk City",-,"604 - Wilroy (CD 3)",437,388,0,825
"Suffolk City",-,"605 - Hollywood (CD 3)",30,320,0,350
"Suffolk City",-,"702 - Harbourview (CD 3)",772,733,4,"1,509"
"Suffolk City",-,"704 - Burbage Grant (CD 3)",508,780,4,"1,292"
"Suffolk City",-,"706 - Huntersville (CD 3)",244,922,0,"1,166"
"Suffolk City",-,"##ab - Central Absentee Precinct (CD 3)",466,"1,467",3,"1,936"
"Suffolk City",-,"##ab - Central Absentee Precinct (CD 4)",214,617,0,831
"Suffolk City",-,"##ev - Central Absentee Precinct (CD 3)","2,050","3,575",3,"5,628"
"Suffolk City",-,"##ev - Central Absentee Precinct (CD 4)","1,627","1,936",6,"3,569"
"Suffolk City",-,"##pe - Central Absentee Precinct (CD 3)",48,104,0,152
"Suffolk City",-,"##pe - Central Absentee Precinct (CD 4)",17,42,0,59
"Suffolk City",-,"Provisional (CD 3)",12,29,0,41
"Suffolk City",-,"Provisional (CD 4)",10,9,0,19
"Surry County",-,"101 - Surry",293,129,1,423
"Surry County",-,"201 - Bacons Castle",242,214,0,456
"Surry County",-,"301 - Dendron",268,179,1,448
"Surry County",-,"401 - Carsley",271,220,0,491
"Surry County",-,"501 - Claremont",193,128,1,322
"Surry County",-,"502 - Spring Grove",28,87,0,115
"Surry County",-,"##ab - Central Absentee Precinct",56,230,0,286
"Surry County",-,"##ev - Central Absentee Precinct",418,550,0,968
"Surry County",-,"##pe - Central Absentee Precinct",1,7,0,8
"Surry County",-,Provisional,0,0,0,0
"Sussex County",-,"101 - Waverly",101,307,1,409
"Sussex County",-,"201 - Stony Creek",148,200,0,348
"Sussex County",-,"202 - Little Mill",49,49,1,99
"Sussex County",-,"301 - Courthouse",269,63,0,332
"Sussex County",-,"302 - Wakefield",118,19,0,137
"Sussex County",-,"401 - Mars Hill",197,234,1,432
"Sussex County",-,"402 - West Wakefield",5,35,0,40
"Sussex County",-,"501 - Henry",174,197,0,371
"Sussex County",-,"502 - Yale",81,72,0,153
"Sussex County",-,"601 - Blackwater",232,111,3,346
"Sussex County",-,"602 - Newville",110,54,0,164
"Sussex County",-,"##ab - Central Absentee Precinct",84,228,0,312
"Sussex County",-,"##ev - Central Absentee Precinct",403,438,0,841
"Sussex County",-,"##pe - Central Absentee Precinct",1,2,0,3
"Sussex County",-,Provisional,0,6,0,6
"Tazewell County",-,"101 - Indian Valley",361,22,0,383
"Tazewell County",-,"102 - Tip Top",210,21,0,231
"Tazewell County",-,"103 - Mundy Town",408,27,0,435
"Tazewell County",-,"104 - Falls Mills",286,27,0,313
"Tazewell County",-,"106 - Pocahontas",111,14,0,125
"Tazewell County",-,"107 - Amonate",35,4,0,39
"Tazewell County",-,"109 - Bishop",101,4,0,105
"Tazewell County",-,"112 - Bandy",125,13,0,138
"Tazewell County",-,"203 - Burkes Garden",82,8,0,90
"Tazewell County",-,"204 - Clear Fork",261,20,0,281
"Tazewell County",-,"207 - Freestone",102,14,0,116
"Tazewell County",-,"209 - Jeffersonville",877,137,1,"1,015"
"Tazewell County",-,"214 - Thompson Valley",294,28,0,322
"Tazewell County",-,"301 - Cedar Bluff",923,74,0,997
"Tazewell County",-,"302 - Baptist Valley",211,25,0,236
"Tazewell County",-,"303 - Paint Lick",755,79,0,834
"Tazewell County",-,"401 - Richlands","1,488",188,0,"1,676"
"Tazewell County",-,"402 - Jewell Ridge",151,11,0,162
"Tazewell County",-,"501 - Springville",687,54,0,741
"Tazewell County",-,"502 - Graham","1,102",166,0,"1,268"
"Tazewell County",-,"##ab - Central Absentee Precinct",373,326,0,699
"Tazewell County",-,"##ev - Central Absentee Precinct","3,030",570,0,"3,600"
"Tazewell County",-,"##pe - Central Absentee Precinct",12,12,0,24
"Tazewell County",-,Provisional,7,6,0,13
"Virginia Beach City",-,"1 - North Beach","1,121",463,1,"1,585"
"Virginia Beach City",-,"2 - South Beach",707,503,1,"1,211"
"Virginia Beach City",-,"3 - Ocean Lakes",570,316,1,887
"Virginia Beach City",-,"4 - Linkhorn",752,359,4,"1,115"
"Virginia Beach City",-,"5 - Seatack",533,434,1,968
"Virginia Beach City",-,"6 - Alanton",822,425,2,"1,249"
"Virginia Beach City",-,"7 - Kingston",635,317,0,952
"Virginia Beach City",-,"8 - London Bridge",776,524,1,"1,301"
"Virginia Beach City",-,"9 - Trantwood",737,357,2,"1,096"
"Virginia Beach City",-,"10 - Great Neck",846,269,1,"1,116"
"Virginia Beach City",-,"11 - Cape Henry",840,640,1,"1,481"
"Virginia Beach City",-,"12 - Plaza",575,524,1,"1,100"
"Virginia Beach City",-,"13 - Mt Trashmore",831,534,0,"1,365"
"Virginia Beach City",-,"14 - Malibu",785,501,4,"1,290"
"Virginia Beach City",-,"15 - Old Donation",516,352,2,870
"Virginia Beach City",-,"16 - Aragona",877,564,0,"1,441"
"Virginia Beach City",-,"17 - Ocean Park",496,273,2,771
"Virginia Beach City",-,"18 - Thoroughgood",795,440,0,"1,235"
"Virginia Beach City",-,"19 - Lake Smith",488,249,0,737
"Virginia Beach City",-,"20 - Bayside",610,434,2,"1,046"
"Virginia Beach City",-,"21 - Davis Corner",307,644,0,951
"Virginia Beach City",-,"22 - Point O View",664,391,1,"1,056"
"Virginia Beach City",-,"23 - Arrowhead",792,493,2,"1,287"
"Virginia Beach City",-,"24 - Larkspur",507,405,0,912
"Virginia Beach City",-,"25 - Avalon","1,061",678,1,"1,740"
"Virginia Beach City",-,"26 - Fairfield",748,508,0,"1,256"
"Virginia Beach City",-,"27 - Edwin",814,473,1,"1,288"
"Virginia Beach City",-,"28 - Thalia",603,323,1,927
"Virginia Beach City",-,"29 - Holland",470,488,0,958
"Virginia Beach City",-,"30 - Red Wing",598,295,0,893
"Virginia Beach City",-,"31 - Sigma","1,084",390,1,"1,475"
"Virginia Beach City",-,"32 - Creeds",721,141,0,862
"Virginia Beach City",-,"33 - Capps Shop",753,145,0,898
"Virginia Beach City",-,"34 - Blackwater",458,99,2,559
"Virginia Beach City",-,"35 - Courthouse",645,263,0,908
"Virginia Beach City",-,"36 - Windsor Oaks",610,634,1,"1,245"
"Virginia Beach City",-,"37 - Chesapeake Beach",535,369,1,905
"Virginia Beach City",-,"38 - Witchduck",940,434,0,"1,374"
"Virginia Beach City",-,"39 - Pembroke",726,563,4,"1,293"
"Virginia Beach City",-,"40 - Bonney",461,348,1,810
"Virginia Beach City",-,"41 - College Park",407,916,3,"1,326"
"Virginia Beach City",-,"42 - Brandon",633,571,0,"1,204"
"Virginia Beach City",-,"43 - Bellamy",415,567,1,983
"Virginia Beach City",-,"44 - Centerville",831,497,0,"1,328"
"Virginia Beach City",-,"45 - Timberlake",414,597,1,"1,012"
"Virginia Beach City",-,"46 - Green Run",393,532,0,925
"Virginia Beach City",-,"47 - Kings Grant","1,095",479,0,"1,574"
"Virginia Beach City",-,"48 - Wolfsnare",809,465,1,"1,275"
"Virginia Beach City",-,"49 - Lynnhaven",685,333,0,"1,018"
"Virginia Beach City",-,"50 - Oceana",283,380,0,663
"Virginia Beach City",-,"51 - Stratford Chase",650,378,0,"1,028"
"Virginia Beach City",-,"52 - Homestead",857,619,1,"1,477"
"Virginia Beach City",-,"53 - Shannon",591,376,2,969
"Virginia Beach City",-,"54 - Cromwell",427,316,1,744
"Virginia Beach City",-,"55 - Magic Hollow",412,617,3,"1,032"
"Virginia Beach City",-,"56 - Edinburgh",416,269,0,685
"Virginia Beach City",-,"57 - Sherry Park",530,262,2,794
"Virginia Beach City",-,"58 - Glenwood",696,526,0,"1,222"
"Virginia Beach City",-,"59 - Shelton Park",503,318,0,821
"Virginia Beach City",-,"60 - Foxfire","1,029",401,0,"1,430"
"Virginia Beach City",-,"61 - Baker",168,733,5,906
"Virginia Beach City",-,"62 - Landstown",811,488,4,"1,303"
"Virginia Beach City",-,"63 - Culver",913,574,1,"1,488"
"Virginia Beach City",-,"64 - Rosemont Forest",588,406,0,994
"Virginia Beach City",-,"65 - Colonial",666,532,2,"1,200"
"Virginia Beach City",-,"66 - Hunt",740,359,0,"1,099"
"Virginia Beach City",-,"67 - Eastern Shore",285,285,1,571
"Virginia Beach City",-,"68 - Manor",715,454,4,"1,173"
"Virginia Beach City",-,"69 - Shell",310,493,2,805
"Virginia Beach City",-,"70 - Corporate Landing",696,452,0,"1,148"
"Virginia Beach City",-,"71 - Round Hill",357,297,2,656
"Virginia Beach City",-,"72 - Rudee",812,391,1,"1,204"
"Virginia Beach City",-,"73 - Dahlia",334,528,1,863
"Virginia Beach City",-,"74 - Buckner",370,465,2,837
"Virginia Beach City",-,"75 - Colony",912,403,4,"1,319"
"Virginia Beach City",-,"76 - Village",330,465,1,796
"Virginia Beach City",-,"77 - Brookwood",567,445,2,"1,014"
"Virginia Beach City",-,"78 - Indian Lakes",507,489,0,996
"Virginia Beach City",-,"79 - Pleasant Hall",324,470,0,794
"Virginia Beach City",-,"80 - Chimney Hill",339,508,0,847
"Virginia Beach City",-,"81 - Rock Lake",571,571,1,"1,143"
"Virginia Beach City",-,"82 - Shelburne",668,321,0,989
"Virginia Beach City",-,"83 - Strawbridge",926,466,2,"1,394"
"Virginia Beach City",-,"84 - Tallwood",504,563,0,"1,067"
"Virginia Beach City",-,"85 - Upton",944,426,0,"1,370"
"Virginia Beach City",-,"86 - Haygood",697,507,1,"1,205"
"Virginia Beach City",-,"87 - Hillcrest",685,429,0,"1,114"
"Virginia Beach City",-,"88 - North Landing",632,386,1,"1,019"
"Virginia Beach City",-,"89 - Lake Christopher",730,465,2,"1,197"
"Virginia Beach City",-,"90 - Lake Joyce",537,270,1,808
"Virginia Beach City",-,"91 - Lexington",445,560,0,"1,005"
"Virginia Beach City",-,"92 - Little Neck",687,348,4,"1,039"
"Virginia Beach City",-,"93 - Newtown",158,672,0,830
"Virginia Beach City",-,"94 - Pinewood",402,254,0,656
"Virginia Beach City",-,"95 - Dam Neck",523,289,1,813
"Virginia Beach City",-,"96 - Hilltop",340,369,1,710
"Virginia Beach City",-,"97 - Indian River",429,523,1,953
"Virginia Beach City",-,"98 - Independence",226,350,0,576
"Virginia Beach City",-,"99 - Salem Woods",348,388,0,736
"Virginia Beach City",-,"100 - Sandbridge",506,169,0,675
"Virginia Beach City",-,"##ab - Central Absentee Precinct","5,372","12,311",16,"17,699"
"Virginia Beach City",-,"##ev - Central Absentee Precinct","19,783","17,384",25,"37,192"
"Virginia Beach City",-,"##pe - Central Absentee Precinct",277,529,0,806
"Virginia Beach City",-,Provisional,151,229,0,380
"Warren County",-,"101 - Fork Town",447,155,3,605
"Warren County",-,"102 - Otterburn","1,178",235,3,"1,416"
"Warren County",-,"201 - Happy Creek",807,255,3,"1,065"
"Warren County",-,"202 - Linden",853,309,1,"1,163"
"Warren County",-,"301 - North River",570,216,0,786
"Warren County",-,"302 - Riverton",960,212,3,"1,175"
"Warren County",-,"401 - East Shenandoah","1,332",296,5,"1,633"
"Warren County",-,"402 - Town - West Shenandoah",474,135,0,609
"Warren County",-,"501 - South River",887,249,2,"1,138"
"Warren County",-,"502 - Bentonville",463,103,3,569
"Warren County",-,"504 - Browntown",362,91,0,453
"Warren County",-,"##ab - Central Absentee Precinct",336,645,4,985
"Warren County",-,"##ev - Central Absentee Precinct","2,508","1,492",0,"4,000"
"Warren County",-,"##pe - Central Absentee Precinct",15,22,0,37
"Warren County",-,Provisional,11,6,0,17
"Washington County",-,"101 - East Abingdon",899,272,0,"1,171"
"Washington County",-,"102 - West Abingdon",437,142,0,579
"Washington County",-,"201 - Clinchburg",502,60,0,562
"Washington County",-,"202 - Greendale",702,78,1,781
"Washington County",-,"203 - Hayters Gap",310,28,1,339
"Washington County",-,"204 Woodland Hills",496,93,0,589
"Washington County",-,"301 - Watauga","1,007",181,1,"1,189"
"Washington County",-,"302 - South Abingdon",719,223,2,944
"Washington County",-,"401 - Glade Spring",850,151,0,"1,001"
"Washington County",-,"402 - Meadowview",981,150,0,"1,131"
"Washington County",-,"501 - Rhea Valley","1,294",138,1,"1,433"
"Washington County",-,"502 - Damascus",543,150,1,694
"Washington County",-,"504 - Green Cove",120,13,0,133
"Washington County",-,"601 - Burson Place","1,069",83,1,"1,153"
"Washington County",-,"602 - Mendota",247,19,0,266
"Washington County",-,"603 - Valley Institute",813,111,0,924
"Washington County",-,"701 - High Point",864,108,1,973
"Washington County",-,"702 - Wallace",395,53,0,448
"Washington County",-,"703 - John Battle",799,132,0,931
"Washington County",-,"##ab - Central Absentee Precinct",587,808,5,"1,400"
"Washington County",-,"##ev - Central Absentee Precinct","3,728","1,436",2,"5,166"
"Washington County",-,"##pe - Central Absentee Precinct",17,27,0,44
"Washington County",-,Provisional,8,3,0,11
"Waynesboro City",-,"1 - Ward A",476,292,1,769
"Waynesboro City",-,"2 - Ward B",751,464,2,"1,217"
"Waynesboro City",-,"3 - Ward C",728,402,0,"1,130"
"Waynesboro City",-,"4 - Ward D","1,034",492,2,"1,528"
"Waynesboro City",-,"##ab - Central Absentee Precinct",280,625,3,908
"Waynesboro City",-,"##ev - Central Absentee Precinct","1,228",971,2,"2,201"
"Waynesboro City",-,"##pe - Central Absentee Precinct",4,15,0,19
"Waynesboro City",-,Provisional,7,12,0,19
"Westmoreland County",-,"101 - Precinct 1-1",210,320,3,533
"Westmoreland County",-,"102 - Precinct 1-2",149,118,1,268
"Westmoreland County",-,"201 - Precinct 2-1",327,274,1,602
"Westmoreland County",-,"202 - Precinct 2-2",298,114,1,413
"Westmoreland County",-,"301 - Precinct 3-1",289,141,3,433
"Westmoreland County",-,"302 - Precinct 3-2",344,149,0,493
"Westmoreland County",-,"401 - Precinct 4-1",936,247,0,"1,183"
"Westmoreland County",-,"501 - Precinct 5-1",744,382,2,"1,128"
"Westmoreland County",-,"##ab - Central Absentee Precinct",134,385,1,520
"Westmoreland County",-,"##ev - Central Absentee Precinct","1,118",856,1,"1,975"
"Westmoreland County",-,"##pe - Central Absentee Precinct",3,7,0,10
"Westmoreland County",-,Provisional,7,7,0,14
"Williamsburg City",-,"1 - Stryker",487,718,2,"1,207"
"Williamsburg City",-,"2 - Matoaka",317,585,0,902
"Williamsburg City",-,"##ab - Central Absentee Precinct",97,469,1,567
"Williamsburg City",-,"##ev - Central Absentee Precinct",800,"1,390",4,"2,194"
"Williamsburg City",-,"##pe - Central Absentee Precinct",4,13,0,17
"Williamsburg City",-,Provisional,6,11,0,17
"Winchester City",-,"101 - Merrimans",557,455,0,"1,012"
"Winchester City",-,"102 - Old Town",420,315,0,735
"Winchester City",-,"201 - Virginia Avenue",370,397,1,768
"Winchester City",-,"301 - War Memorial",486,366,2,854
"Winchester City",-,"401 - Frederick Douglass",271,201,4,476
"Winchester City",-,"402 - Rolling Hills",549,371,0,920
"Winchester City",-,"##ab - Central Absentee Precinct",133,474,0,607
"Winchester City",-,"##ev - Central Absentee Precinct","1,320","1,695",1,"3,016"
"Winchester City",-,"##pe - Central Absentee Precinct",12,40,0,52
"Winchester City",-,Provisional,4,10,0,14
"Wise County",-,"101 - Appalachia",463,80,0,543
"Wise County",-,"102 - Dorchester",325,44,0,369
"Wise County",-,"103 - Guest River Voting Place",310,40,0,350
"Wise County",-,"104 - West Pound",788,103,0,891
"Wise County",-,"201 - North Coeburn",426,44,0,470
"Wise County",-,"202 - Wise",940,200,2,"1,142"
"Wise County",-,"203 - East Pound",211,23,1,235
"Wise County",-,"301 - Big Stone Gap",703,139,1,843
"Wise County",-,"302 - East Stone Gap",919,112,0,"1,031"
"Wise County",-,"401 - Clinch Valley",677,98,1,776
"Wise County",-,"402 - South Coeburn",874,75,1,950
"Wise County",-,"403 - St Paul",309,66,0,375
"Wise County",-,"##ab - Central Absentee Precinct",257,293,3,553
"Wise County",-,"##ev - Central Absentee Precinct","2,350",539,2,"2,891"
"Wise County",-,"##pe - Central Absentee Precinct",15,10,0,25
"Wise County",-,Provisional,3,1,0,4
"Wythe County",-,"101 - Royal Oak",280,42,0,322
"Wythe County",-,"102 - Rural Retreat","1,152",150,0,"1,302"
"Wythe County",-,"203 - West Wytheville",869,193,2,"1,064"
"Wythe County",-,"303 - East Wytheville",919,266,2,"1,187"
"Wythe County",-,"401 - Fort Chiswell",712,108,0,820
"Wythe County",-,"402 - Max Meadows",749,93,3,845
"Wythe County",-,"501 - Jackson Memorial",545,83,0,628
"Wythe County",-,"502 - Sheffey",788,75,0,863
"Wythe County",-,"601 - Huddle",403,42,1,446
"Wythe County",-,"602 - Zion",612,84,0,696
"Wythe County",-,"603 Evergreen",430,56,1,487
"Wythe County",-,"##ab - Central Absentee Precinct",283,281,1,565
"Wythe County",-,"##ev - Central Absentee Precinct","1,551",686,1,"2,238"
"Wythe County",-,"##pe - Central Absentee Precinct",6,3,0,9
"Wythe County",-,Provisional,9,5,0,14
"York County",-,"101 - Queens Lake",530,409,0,939
"York County",-,"102 - Waller Mill",702,405,0,"1,107"
"York County",-,"103 - Magruder",713,752,1,"1,466"
"York County",-,"201 - Coventry",937,626,2,"1,565"
"York County",-,"202 - Kiln Creek",504,297,0,801
"York County",-,"301 - Seaford","1,434",297,0,"1,731"
"York County",-,"302 - Yorktown",640,284,1,925
"York County",-,"303 - Edgehill",683,508,4,"1,195"
"York County",-,"401 - Harwoods Mill",949,284,0,"1,233"
"York County",-,"402 - Dare",902,272,0,"1,174"
"York County",-,"403 - Grafton",428,182,1,611
"York County",-,"501 - Tabb","1,018",380,2,"1,400"
"York County",-,"502 - Bethel",841,546,1,"1,388"
"York County",-,"##ab - Central Absentee Precinct",556,"1,419",2,"1,977"
