County/City,Ward,Pct,"William Bill T. Bolling","Jody M. Wagner","All Others","Total Votes Cast"
"Prince William County",-,"201 - Saunders (CD 11)",591,671,1,"1,263"
"Prince William County",-,"202 - Marshall (CD 11)",722,396,0,"1,118"
"Prince William County",-,"203 - Benton (CD 11)",901,437,2,"1,340"
"Prince William County",-,"204 - Mc Coart (CD 11)",813,614,0,"1,427"
"Prince William County",-,"205 - Beville (CD 11)",270,343,1,614
"Prince William County",-,"206 - King (CD 11)",357,478,3,838
"Prince William County",-,"207 - Lodge (CD 11)",530,518,1,"1,049"
"Prince William County",-,"208 - Westridge (CD 11)",784,674,1,"1,459"
"Prince William County",-,"209 - Woodbine (CD 11)",584,395,0,979
"Prince William County",-,"210 - Penn (CD 11)",616,339,0,955
"Prince William County",-,"211 - Powell (CD 1)",157,135,0,292
"Prince William County",-,"301 - Dumfries (CD 1)",217,348,0,565
"Prince William County",-,"302 - Potomac (CD 1)",118,312,0,430
"Prince William County",-,"303 - Graham Park (CD 1)",414,489,0,903
"Prince William County",-,"304 - Quantico (CD 1)",122,104,0,226
"Prince William County",-,"305 - Pattie (CD 11)",582,402,1,985
"Prince William County",-,"306 - Washington-reid (CD 1)",629,543,0,"1,172"
"Prince William County",-,"307 - Henderson (CD 11)",956,717,2,"1,675"
"Prince William County",-,"308 - Montclair (CD 11)",716,582,2,"1,300"
"Prince William County",-,"309 - Ashland (CD 1)",416,330,0,746
"Prince William County",-,"310 - Forest Park (CD 1)",297,321,2,620
"Prince William County",-,"311 - Swans Creek (CD 1)",334,609,2,945
"Prince William County",-,"401 - Evergreen (CD 10)",748,334,0,"1,082"
"Prince William County",-,"402 - Battlefield (CD 10)","1,091",385,0,"1,476"
"Prince William County",-,"403 - Bull Run (CD 11)","1,124",727,0,"1,851"
"Prince William County",-,"404 - Sinclair (CD 10)",397,437,1,835
"Prince William County",-,"405 - Stonewall (CD 10)",666,392,0,"1,058"
"Prince William County",-,"406 - Alvey (CD 11)","1,221",634,1,"1,856"
"Prince William County",-,"407 - Westgate (CD 10)",331,302,0,633
"Prince William County",-,"408 - Glenkirk (CD 11)",497,258,1,756
"Prince William County",-,"409 - Sudley North (CD 10)",242,291,0,533
"Prince William County",-,"410 - Mountain View (CD 11)",868,404,0,"1,272"
"Prince William County",-,"411 - Mullen (CD 10)",333,410,1,744
"Prince William County",-,"412 - Pace West (CD 11)",655,411,2,"1,068"
"Prince William County",-,"501 - Lake Ridge (CD 11)",811,668,0,"1,479"
"Prince William County",-,"502 - Occoquan (CD 11)",485,701,3,"1,189"
"Prince William County",-,"503 - Old Bridge (CD 11)",737,399,0,"1,136"
"Prince William County",-,"504 - Rockledge (CD 11)",717,578,1,"1,296"
"Prince William County",-,"505 - Mohican (CD 11)",363,420,1,784
"Prince William County",-,"506 - Bethel (CD 11)",672,524,0,"1,196"
"Prince William County",-,"507 - Chinn (CD 11)",426,386,1,813
"Prince William County",-,"508 - Springwoods (CD 11)",233,319,1,553
"Prince William County",-,"601 - Dale (CD 11)",174,302,0,476
"Prince William County",-,"602 - Neabsco (CD 11)",296,361,0,657
"Prince William County",-,"603 - Godwin (CD 11)",341,466,1,808
"Prince William County",-,"604 - Civic Center (CD 11)",272,382,0,654
"Prince William County",-,"605 - Minnieville (CD 11)",380,393,2,775
"Prince William County",-,"606 - Bel Air (CD 11)",364,349,2,715
"Prince William County",-,"607 - Kerrydale (CD 11)",306,421,1,728
"Prince William County",-,"608 - Enterprise (CD 11)",434,558,0,992
"Prince William County",-,"609 - Freedom (CD 11)",90,219,1,310
"Prince William County",-,"701 - Belmont (CD 11)",430,355,1,786
"Prince William County",-,"702 - Library (CD 11)",373,490,0,863
"Prince William County",-,"703 - Lynn (CD 11)",140,260,3,403
"Prince William County",-,"704 - Featherstone (CD 11)",499,708,0,"1,207"
"Prince William County",-,"705 - Potomac View (CD 11)",282,234,0,516
"Prince William County",-,"706 - Rippon (CD 1)",526,719,1,"1,246"
"Prince William County",-,"707 - Kilby (CD 11)",233,281,1,515
"Prince William County",-,"708 - River Oaks (CD 1)",174,462,0,636
"Prince William County",-,"Ab - Central Absentee Precinct (CD 1)",232,237,0,469
"Prince William County",-,"Ab - Central Absentee Precinct (CD 10)",409,193,3,605
"Prince William County",-,"Ab - Central Absentee Precinct (CD 11)","2,154","1,162",1,"3,317"
"Prince William County",-,"Provisional Votes (CD 1)",5,6,0,11
"Prince William County",-,"Provisional Votes (CD 10)",1,2,0,3
"Prince William County",-,"Provisional Votes (CD 11)",20,18,0,38
"Pulaski County",-,"101 - Belspring (CD 9)",239,156,0,395
"Pulaski County",-,"102 - New River (CD 9)",579,484,2,"1,065"
"Pulaski County",-,"103 - West Cloyd (CD 9)",312,209,0,521
"Pulaski County",-,"201 - Draper (CD 9)",473,227,0,700
"Pulaski County",-,"202 - South Pulaski (CD 9)",110,94,0,204
"Pulaski County",-,"203 - Newbern (CD 9)",494,350,0,844
"Pulaski County",-,"301 - Dublin (CD 9)",677,339,0,"1,016"
"Pulaski County",-,"302 - Hiwassee (CD 9)",129,44,0,173
"Pulaski County",-,"304 - Snowville (CD 9)",415,158,0,573
"Pulaski County",-,"401 - Massie (CD 9)",789,423,0,"1,212"
"Pulaski County",-,"402 - Walker (CD 9)",322,113,0,435
"Pulaski County",-,"501 - Robinson (CD 9)",725,520,0,"1,245"
"Pulaski County",-,"Ab - Central Absentee Precinct (CD 9)",185,88,0,273
"Pulaski County",-,"Provisional Votes (CD 9)",0,1,0,1
"Radford City",-,"1 - East Ward Precinct (CD 9)",395,381,0,776
"Radford City",-,"2 - West Ward One Precinct (CD 9)",502,468,1,971
"Radford City",-,"3 - West Two Precinct (CD 9)",537,400,0,937
"Radford City",-,"Ab - Central Absentee Precinct (CD 9)",73,54,0,127
"Radford City",-,"Provisional Votes (CD 9)",0,0,0,0
"Rappahannock County",-,"101 - Washington (CD 7)",302,259,0,561
"Rappahannock County",-,"201 - Amissville (CD 7)",389,176,0,565
"Rappahannock County",-,"301 - Sperryville (CD 7)",260,318,0,578
"Rappahannock County",-,"401 - Scrabble (CD 7)",320,286,1,607
"Rappahannock County",-,"501 - Chester Gap (CD 7)",149,57,0,206
"Rappahannock County",-,"502 - Flint Hill (CD 7)",182,158,0,340
"Rappahannock County",-,"Provisional Votes (CD 7)",0,0,0,0
"Richmond County",-,"101 - Precinct 1-1 (CD 1)",185,258,0,443
"Richmond County",-,"201 - Precinct 2-1 (CD 1)",299,122,0,421
"Richmond County",-,"301 - Precinct 3-1 (CD 1)",313,110,0,423
"Richmond County",-,"302 - Precinct 3-2 (CD 1)",52,36,0,88
"Richmond County",-,"401 - Precinct 4-1 (CD 1)",288,128,0,416
"Richmond County",-,"501 - Precinct 5-1 (CD 1)",227,78,1,306
"Richmond County",-,"502 - Precinct 5-2 (CD 1)",65,43,0,108
"Richmond County",-,"Provisional Votes (CD 1)",0,0,0,0
"Richmond City",-,"101 - One Hundred One (CD 7)",645,388,2,"1,035"
"Richmond City",-,"102 - One Hundred Two (CD 7)",406,236,1,643
"Richmond City",-,"104 - One Hundred Four (CD 7)",725,326,0,"1,051"
"Richmond City",-,"105 - One Hundred Five (CD 7)",449,366,1,816
"Richmond City",-,"106 - One Hundred Six (CD 7)",856,338,1,"1,195"
"Richmond City",-,"111 - One Hundred Eleven (CD 7)",398,370,1,769
"Richmond City",-,"112 - One Hundred Twelve (CD 7)",324,305,1,630
"Richmond City",-,"113 - One Hundred Thirteen (CD 3)",239,501,0,740
"Richmond City",-,"114 - One Hundred Fourteen (CD 3)",319,671,0,990
"Richmond City",-,"203 - Two Hundred Three (CD 3)",210,562,2,774
"Richmond City",-,"204 - Two Hundred Four (CD 3)",254,487,2,743
"Richmond City",-,"206 - Two Hundred Six (CD 3)",107,359,1,467
"Richmond City",-,"207 - Two Hundred Seven (CD 3)",309,586,1,896
"Richmond City",-,"208 - Two Hundred Eight (CD 3)",336,719,0,"1,055"
"Richmond City",-,"211 - Two Hundred Eleven (CD 3)",75,245,1,321
"Richmond City",-,"212 - Two Hundred Twelve (CD 3)",7,94,0,101
"Richmond City",-,"213 - Two Hundred Thirteen (CD 3)",59,496,2,557
"Richmond City",-,"301 - Three Hundred One (CD 7)",42,366,0,408
"Richmond City",-,"302 - Three Hundred Two (CD 7)",98,508,1,607
"Richmond City",-,"303 - Three Hundred Three (CD 3)",34,418,1,453
"Richmond City",-,"304 - Three Hundred Four (CD 3)",52,612,0,664
"Richmond City",-,"305 - Three Hundred Five (CD 3)",33,405,2,440
"Richmond City",-,"306 - Three Hundred Six (CD 3)",22,265,1,288
"Richmond City",-,"307 - Three Hundred Seven (CD 7)",220,555,1,776
"Richmond City",-,"308 - Three Hundred Eight (CD 7)",282,585,0,867
"Richmond City",-,"309 - Three Hundred Nine (CD 3)",324,351,2,677
"Richmond City",-,"402 - Four Hundred Two (CD 3)",658,950,3,"1,611"
"Richmond City",-,"404 - Four Hundred Four (CD 7)",406,818,0,"1,224"
"Richmond City",-,"409 - Four Hundred Nine (CD 7)",876,855,1,"1,732"
"Richmond City",-,"410 - Four Hundred Ten (CD 7)",633,700,2,"1,335"
"Richmond City",-,"412 - Four Hundred Twelve (CD 7)",167,373,0,540
"Richmond City",-,"413 - Four Hundred Thirteen (CD 7)",792,773,0,"1,565"
"Richmond City",-,"501 - Five Hundred One (CD 3)",143,650,3,796
"Richmond City",-,"503 - Five Hundred Three (CD 3)",132,847,1,980
"Richmond City",-,"504 - Five Hundred Four (CD 3)",129,771,2,902
"Richmond City",-,"505 - Five Hundred Five (CD 3)",68,253,0,321
"Richmond City",-,"508 - Five Hundred Eight (CD 3)",130,419,2,551
"Richmond City",-,"509 - Five Hundred Nine (CD 3)",65,486,2,553
"Richmond City",-,"510 - Five Hundred Ten (CD 3)",63,601,1,665
"Richmond City",-,"602 - Six Hundred Two (CD 3)",17,255,0,272
"Richmond City",-,"603 - Six Hundred Three (CD 3)",31,351,0,382
"Richmond City",-,"604 - Six Hundred Four (CD 3)",27,336,0,363
"Richmond City",-,"606 - Six Hundred Six (CD 3)",38,458,0,496
"Richmond City",-,"607 - Six Hundred Seven (CD 3)",86,126,0,212
"Richmond City",-,"609 - Six Hundred Nine (CD 3)",40,152,0,192
"Richmond City",-,"610 - Six Hundred Ten (CD 3)",19,356,0,375
"Richmond City",-,"701 - Seven Hundred One (CD 3)",30,308,1,339
"Richmond City",-,"702 - Seven Hundred Two (CD 3)",28,280,0,308
"Richmond City",-,"703 - Seven Hundred Three (CD 3)",58,483,0,541
"Richmond City",-,"705 - Seven Hundred Five (CD 3)",63,341,1,405
"Richmond City",-,"706 - Seven Hundred Six (CD 3)",96,683,0,779
"Richmond City",-,"707 - Seven Hundred Seven (CD 3)",257,"1,003",4,"1,264"
"Richmond City",-,"802 - Eight Hundred Two (CD 3)",12,350,0,362
"Richmond City",-,"806 - Eight Hundred Six (CD 3)",74,517,0,591
"Richmond City",-,"810 - Eight Hundred Ten (CD 3)",75,434,1,510
"Richmond City",-,"811 - Eight Hundred Eleven (CD 3)",59,434,0,493
"Richmond City",-,"812 - Eight Hundred Twelve (CD 3)",172,685,1,858
"Richmond City",-,"814 - Eight Hundred Fourteen (CD 3)",44,501,1,546
"Richmond City",-,"902 - Nine Hundred Two (CD 3)",28,223,0,251
"Richmond City",-,"903 - Nine Hundred Three (CD 3)",151,712,0,863
"Richmond City",-,"908 - Nine Hundred Eight (CD 7)",50,303,0,353
"Richmond City",-,"909 - Nine Hundred Nine (CD 7)",80,449,0,529
"Richmond City",-,"910 - Nine Hundred Ten (CD 3)",52,269,0,321
"Richmond City",-,"910 - Nine Hundred Ten (CD 7)",30,290,0,320
"Richmond City",-,"911 - Nine Hundred Eleven (CD 3)",34,334,0,368
"Richmond City",-,"Ab - Central Absentee Precinct (CD 3)",243,700,2,945
"Richmond City",-,"Ab - Central Absentee Precinct (CD 7)",326,302,1,629
"Richmond City",-,"Provisional Votes (CD 3)",1,9,0,10
"Richmond City",-,"Provisional Votes (CD 7)",2,3,0,5
"Roanoke County",-,"101 - Catawba (CD 9)",241,89,1,331
"Roanoke County",-,"102 - Mason Valley (CD 9)",246,106,0,352
"Roanoke County",-,"103 - Glenvar (CD 9)",523,240,1,764
"Roanoke County",-,"104 - Northside (CD 9)",379,253,1,633
"Roanoke County",-,"105 - Peters Creek (CD 9)",853,445,2,"1,300"
"Roanoke County",-,"106 - Green Hill (CD 6)",870,438,3,"1,311"
"Roanoke County",-,"107 - Bennett Springs (CD 9)",307,126,0,433
"Roanoke County",-,"108 - Wildwood (CD 6)",431,211,0,642
"Roanoke County",-,"201 - Plantation (CD 6)",606,287,2,895
"Roanoke County",-,"202 - Burlington (CD 6)",318,210,0,528
"Roanoke County",-,"203 - Mountain View (CD 6)",950,405,1,"1,356"
"Roanoke County",-,"204 - Botetourt Springs (CD 9)",649,402,2,"1,053"
"Roanoke County",-,"205 - Orchards (CD 6)","1,082",442,2,"1,526"
"Roanoke County",-,"206 - Hollins (CD 6)",275,144,0,419
"Roanoke County",-,"301 - Bent Mountain (CD 9)",234,122,1,357
"Roanoke County",-,"302 - Poages Mill (CD 6)","1,054",426,1,"1,481"
"Roanoke County",-,"303 - Windsor Hills (CD 6)",590,325,1,916
"Roanoke County",-,"304 - Oak Grove (CD 6)","1,019",507,1,"1,527"
"Roanoke County",-,"305 - Castle Rock (CD 6)","1,091",572,1,"1,664"
"Roanoke County",-,"306 - Garst Mill (CD 6)",425,286,0,711
"Roanoke County",-,"402 - Bonsack (CD 6)",221,68,0,289
"Roanoke County",-,"403 - North Vinton (CD 6)",623,326,3,952
"Roanoke County",-,"404 - South Vinton (CD 6)",585,376,0,961
"Roanoke County",-,"405 - Lindenwood (CD 6)","1,108",537,0,"1,645"
"Roanoke County",-,"406 - Mount Pleasant (CD 6)",819,352,0,"1,171"
"Roanoke County",-,"501 - Cotton Hill (CD 6)",483,259,1,743
"Roanoke County",-,"502 - Penn Forest (CD 6)",508,281,2,791
"Roanoke County",-,"503 - Cave Spring (CD 6)",634,322,1,957
"Roanoke County",-,"504 - Ogden (CD 6)",364,273,2,639
"Roanoke County",-,"505 - Clearbrook (CD 6)",404,194,1,599
"Roanoke County",-,"506 - Mount Vernon (CD 6)",408,244,1,653
"Roanoke County",-,"507 - Hunting Hills (CD 6)",801,416,2,"1,219"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 6)",758,354,1,"1,113"
"Roanoke County",-,"Ab - Central Absentee Precinct (CD 9)",133,53,0,186
"Roanoke County",-,"Provisional Votes (CD 6)",1,1,0,2
"Roanoke County",-,"Provisional Votes (CD 9)",2,0,0,2
"Roanoke City",-,"1 - Highland 1 (CD 6)",55,171,1,227
"Roanoke City",-,"2 - Highland 2 (CD 6)",155,312,0,467
"Roanoke City",-,"5 - Jefferson 1 (CD 6)",252,262,1,515
"Roanoke City",-,"7 - Jefferson-riverdale (CD 6)",286,201,1,488
"Roanoke City",-,"8 - Jefferson 2 (CD 6)",245,234,0,479
"Roanoke City",-,"9 - Tinker (CD 6)",481,326,1,808
"Roanoke City",-,"10 - Williamson Road 1 (CD 6)",287,192,1,480
"Roanoke City",-,"11 - Williamson Road 2 (CD 6)",254,167,0,421
"Roanoke City",-,"12 - Williamson Road 3 (CD 6)",126,205,0,331
"Roanoke City",-,"13 - Williamson Road 4 (CD 6)",201,236,1,438
"Roanoke City",-,"14 - Williamson Road 5 (CD 6)",257,183,0,440
"Roanoke City",-,"15 - Williamson Road 6 (CD 6)",293,193,0,486
"Roanoke City",-,"16 - Lincoln Terrace (CD 6)",31,260,0,291
"Roanoke City",-,"17 - Monterey (CD 6)",475,289,1,765
"Roanoke City",-,"18 - Peters Creek (CD 6)",391,801,1,"1,193"
"Roanoke City",-,"19 - Melrose (CD 6)",29,274,1,304
"Roanoke City",-,"20 - Eureka Park (CD 6)",47,435,0,482
"Roanoke City",-,"21 - Villa Heights (CD 6)",56,501,0,557
"Roanoke City",-,"22 - Washington Heights (CD 6)",292,647,0,939
"Roanoke City",-,"23 - Westside (CD 6)",93,360,0,453
"Roanoke City",-,"24 - Raleigh Court 1 (CD 6)",240,325,0,565
"Roanoke City",-,"26 - Raleigh Court 2 (CD 6)",282,266,1,549
"Roanoke City",-,"27 - Raleigh Court 3 (CD 6)",239,351,0,590
"Roanoke City",-,"28 - Raleigh Court 4 (CD 6)",261,237,1,499
"Roanoke City",-,"29 - Raleigh Court 5 (CD 6)",242,293,1,536
"Roanoke City",-,"30 - Wasena (CD 6)",201,263,0,464
"Roanoke City",-,"31 - Fishburn Park (CD 6)",373,292,1,666
"Roanoke City",-,"32 - Grandin Court (CD 6)",313,287,1,601
"Roanoke City",-,"33 - South Roanoke 1 (CD 6)",532,349,0,881
"Roanoke City",-,"34 - South Roanoke 2 (CD 6)",685,414,0,"1,099"
"Roanoke City",-,"35 - Lee-hi (CD 6)",919,643,0,"1,562"
"Roanoke City",-,"37 - Garden City (CD 6)",555,313,0,868
"Roanoke City",-,"Ab - Central Absentee Precinct (CD 6)",376,427,0,803
"Roanoke City",-,"Provisional Votes (CD 6)",0,0,0,0
"Rockbridge County",-,"101 - Airport (CD 6)",338,283,1,622
"Rockbridge County",-,"102 - Ben Salem (CD 6)",247,176,0,423
"Rockbridge County",-,"103 - Plank Road (CD 6)",141,87,0,228
"Rockbridge County",-,"104 - Effinger (CD 6)",164,102,1,267
"Rockbridge County",-,"201 - Collierstown (CD 6)",229,179,0,408
"Rockbridge County",-,"202 - Highland Belle (CD 6)",423,345,0,768
"Rockbridge County",-,"203 - Vo-tech (CD 6)",118,84,0,202
"Rockbridge County",-,"301 - Maury River (CD 6)",236,193,0,429
"Rockbridge County",-,"302 - Natural Bridge (CD 6)",241,148,0,389
"Rockbridge County",-,"303 - Falling Spring (CD 6)",132,72,0,204
"Rockbridge County",-,"401 - Fairfield (CD 6)",256,140,0,396
"Rockbridge County",-,"402 - Mountain View (CD 6)",326,170,0,496
"Rockbridge County",-,"403 - Vesuvius (CD 6)",123,56,0,179
"Rockbridge County",-,"501 - Goshen (CD 6)",181,79,0,260
"Rockbridge County",-,"502 - Meadowview (CD 6)",206,168,1,375
"Rockbridge County",-,"503 - Rockbridge Baths (CD 6)",160,128,0,288
"Rockbridge County",-,"504 - Rockbridge (CD 6)",318,180,1,499
"Rockbridge County",-,"Ab - Central Absentee Precinct (CD 6)",159,133,0,292
"Rockbridge County",-,"Provisional Votes (CD 6)",0,0,0,0
"Rockingham County",-,"101 - Broadway (CD 6)",724,196,0,920
"Rockingham County",-,"102 - Timberville (CD 6)",349,81,0,430
"Rockingham County",-,"103 - Fulks Run (CD 6)",476,72,0,548
"Rockingham County",-,"104 - Bergton (CD 6)",186,36,0,222
"Rockingham County",-,"105 - Lacey Spring (CD 6)",407,72,0,479
"Rockingham County",-,"106 - Tenth Legion (CD 6)",361,63,2,426
"Rockingham County",-,"107 - Plains (CD 6)",680,151,0,831
"Rockingham County",-,"201 - Singers Glen (CD 6)",500,113,0,613
"Rockingham County",-,"202 - Edom (CD 6)",422,137,1,560
"Rockingham County",-,"203 - Melrose (CD 6)",669,129,1,799
"Rockingham County",-,"204 - Mt Clinton (CD 6)",457,101,0,558
"Rockingham County",-,"207 - Ottobine (CD 6)",698,102,0,800
"Rockingham County",-,"301 - Keezletown (CD 6)",412,107,1,520
"Rockingham County",-,"302 - Port Republic (CD 6)",546,156,0,702
"Rockingham County",-,"303 - North River (CD 6)",509,84,2,595
"Rockingham County",-,"304 - Grottoes (CD 6)",488,113,0,601
"Rockingham County",-,"305 - Massanetta Springs (CD 6)","1,572",613,1,"2,186"
"Rockingham County",-,"306 - Cross Keys (CD 6)",386,98,0,484
"Rockingham County",-,"401 - Bridgewater (CD 6)","1,091",453,1,"1,545"
"Rockingham County",-,"402 - Montezuma (CD 6)",693,158,0,851
"Rockingham County",-,"403 - Mt Crawford (CD 6)",96,32,0,128
"Rockingham County",-,"404 - Dayton (CD 6)",391,121,0,512
"Rockingham County",-,"405 - Silver Lake (CD 6)",987,246,0,"1,233"
"Rockingham County",-,"501 - Elkton (CD 6)",545,144,0,689
"Rockingham County",-,"502 - Swift Run (CD 6)",765,162,1,928
"Rockingham County",-,"503 - Mcgaheysville (CD 6)",576,169,0,745
"Rockingham County",-,"504 - South Fork (CD 6)",341,60,0,401
"Rockingham County",-,"505 - Stony Run (CD 6)",654,286,0,940
"Rockingham County",-,"Ab - Central Absentee Precinct (CD 6)",540,182,0,722
"Rockingham County",-,"Provisional Votes (CD 6)",8,2,0,10
"Russell County",-,"101 - Moccasin (CD 9)",429,131,1,561
"Russell County",-,"102 - Copper Creek (CD 9)",273,161,2,436
"Russell County",-,"103 - South Castlewood (CD 9)",321,169,0,490
"Russell County",-,"201 - North Castlewood (CD 9)",383,231,0,614
"Russell County",-,"202 - Dante (CD 9)",94,82,0,176
"Russell County",-,"203 - Cleveland (CD 9)",221,111,0,332
"Russell County",-,"301 - Cooks Mill (CD 9)",120,67,0,187
"Russell County",-,"302 - Daugherty (CD 9)",49,19,0,68
"Russell County",-,"303 - Honaker (CD 9)",522,399,0,921
"Russell County",-,"401 - Drill (CD 9)",43,44,0,87
"Russell County",-,"402 - Swords Creek (CD 9)",409,215,0,624
"Russell County",-,"403 - Elk Garden (CD 9)",461,182,1,644
"Russell County",-,"501 - East Lebanon (CD 9)",550,250,0,800
"Russell County",-,"502 - West Lebanon (CD 9)",606,356,1,963
"Russell County",-,"Ab - Central Absentee Precinct (CD 9)",241,318,1,560
"Russell County",-,"Provisional Votes (CD 9)",0,0,0,0
"Salem City",-,"1 - North Salem No 2 (CD 6)",581,342,0,923
"Salem City",-,"2 - Conehurst (CD 6)",233,143,1,377
"Salem City",-,"3 - Beverly Heights (CD 6)",356,162,0,518
"Salem City",-,"4 - West Salem (CD 6)",481,241,2,724
"Salem City",-,"5 - North Salem No 1 (CD 6)",501,329,4,834
"Salem City",-,"6 - South Salem No 1 (CD 6)",266,151,0,417
"Salem City",-,"7 - South Salem No 2 (CD 6)",360,231,0,591
"Salem City",-,"8 - East Salem (CD 6)",174,96,0,270
"Salem City",-,"9 - South Side Hills (CD 6)",668,285,1,954
"Salem City",-,"10 - Hidden Valley (CD 6)",758,359,0,"1,117"
"Salem City",-,"Ab - Central Absentee Precinct (CD 6)",206,108,1,315
"Salem City",-,"Provisional Votes (CD 6)",0,0,0,0
"Scott County",-,"101 - Weber City (CD 9)",314,72,1,387
"Scott County",-,"102 - Yuma (CD 9)",395,101,0,496
"Scott County",-,"202 - Weber City East (CD 9)",290,75,0,365
"Scott County",-,"203 - Hiltons (CD 9)",379,77,0,456
"Scott County",-,"204 - Clark's (CD 9)",108,19,0,127
"Scott County",-,"301 - Nickelsville (CD 9)",304,51,0,355
"Scott County",-,"302 - Snowflake (CD 9)",234,53,0,287
"Scott County",-,"303 - Twin Springs (CD 9)",207,55,0,262
"Scott County",-,"304 - Copper Creek (CD 9)",60,25,0,85
"Scott County",-,"401 - Gate City (CD 9)",691,194,0,885
"Scott County",-,"501 - Dungannon (CD 9)",127,52,0,179
"Scott County",-,"502 - Fort Blackmore (CD 9)",146,65,0,211
"Scott County",-,"503 - Manville (CD 9)",119,23,0,142
"Scott County",-,"504 - Rye Cove (CD 9)",222,39,0,261
"Scott County",-,"601 - Clinchport (CD 9)",146,25,0,171
"Scott County",-,"602 - Duffield-pattonsville (CD 9)",353,86,1,440
"Scott County",-,"603 - Fairview (CD 9)",67,35,0,102
"Scott County",-,"Ab - Central Absentee Precinct (CD 9)",184,64,0,248
"Scott County",-,"Provisional Votes (CD 9)",0,0,0,0
"Shenandoah County",-,"101 - Orkney Springs (CD 6)",275,127,1,403
"Shenandoah County",-,"102 - Forestville (CD 6)",309,79,0,388
"Shenandoah County",-,"103 - New Market (CD 6)",887,251,0,"1,138"
"Shenandoah County",-,"201 - Conicville (CD 6)",734,169,0,903
"Shenandoah County",-,"202 - Mt Jackson (CD 6)",546,167,2,715
"Shenandoah County",-,"301 - Columbia Furnace (CD 6)",291,74,0,365
"Shenandoah County",-,"302 - Edinburg (CD 6)",741,236,2,979
"Shenandoah County",-,"303 - St Luke (CD 6)",496,157,0,653
"Shenandoah County",-,"401 - Woodstock (CD 6)","1,062",526,1,"1,589"
"Shenandoah County",-,"402 - Fort Valley (CD 6)",373,139,0,512
"Shenandoah County",-,"501 - Cedar Creek (CD 6)",47,23,0,70
"Shenandoah County",-,"502 - Mt Olive (CD 6)",585,202,0,787
"Shenandoah County",-,"503 - Toms Brook (CD 6)",524,228,1,753
"Shenandoah County",-,"504 - Lebanon Church (CD 6)",445,166,0,611
"Shenandoah County",-,"601 - Strasburg (CD 6)",798,403,0,"1,201"
"Shenandoah County",-,"602 - Signal Knob (CD 6)",343,160,0,503
"Shenandoah County",-,"Ab - Central Absentee Precinct (CD 6)",308,140,0,448
"Shenandoah County",-,"Provisional Votes (CD 6)",1,0,0,1
"Smyth County",-,"101 - Saltville (CD 9)",547,286,0,833
"Smyth County",-,"201 - Seven Mile Ford (CD 9)",412,107,0,519
"Smyth County",-,"202 - Rich Valley (CD 9)",191,102,0,293
"Smyth County",-,"301 - Chilhowie (CD 9)",718,184,0,902
"Smyth County",-,"302 - St Clair (CD 9)",203,42,0,245
"Smyth County",-,"401 - East Park (CD 9)",390,171,0,561
"Smyth County",-,"402 - West Park (CD 9)",212,85,0,297
"Smyth County",-,"501 - Atkins (CD 9)",512,140,0,652
"Smyth County",-,"502 - Wassona (CD 9)",448,200,0,648
"Smyth County",-,"601 - Royal Oak East (CD 9)",467,157,0,624
"Smyth County",-,"602 - Royal Oak West (CD 9)",280,60,0,340
"Smyth County",-,"701 - Adwolfe (CD 9)",519,92,0,611
"Smyth County",-,"702 - Sugar Grove (CD 9)",292,104,2,398
"Smyth County",-,"703 - Konnarock (CD 9)",48,12,0,60
"Smyth County",-,"Ab - Central Absentee Precinct (CD 9)",164,75,1,240
"Smyth County",-,"Provisional Votes (CD 9)",0,0,0,0
"Southampton County",-,"101 - Berlin (CD 4)",271,131,0,402
"Southampton County",-,"102 - Ivor (CD 4)",304,186,0,490
"Southampton County",-,"201 - Boykins (CD 4)",192,233,0,425
"Southampton County",-,"202 - Branchville (CD 4)",73,63,0,136
"Southampton County",-,"203 - Meherrin (CD 4)",26,64,0,90
"Southampton County",-,"301 - Capron (CD 4)",228,255,0,483
"Southampton County",-,"302 - Sebrell (CD 4)",145,111,0,256
"Southampton County",-,"401 - Drewryville (CD 4)",111,100,0,211
"Southampton County",-,"501 - Hunterdale (CD 4)",422,214,1,637
"Southampton County",-,"502 - Forks-of-the-river (CD 4)",132,100,0,232
"Southampton County",-,"601 - Courtland (CD 4)",349,227,0,576
"Southampton County",-,"602 - Sedley (CD 4)",209,67,0,276
"Southampton County",-,"701 - Blackwater River (CD 4)",83,136,0,219
"Southampton County",-,"702 - Newsoms (CD 4)",215,129,0,344
"Southampton County",-,"Ab - Central Absentee Precinct (CD 4)",71,36,0,107
"Southampton County",-,"Provisional Votes (CD 4)",0,0,0,0
"Spotsylvania County",-,"101 - Partlow (CD 7)",512,218,0,730
"Spotsylvania County",-,"102 - Blaydes Corner (CD 7)",461,224,3,688
"Spotsylvania County",-,"103 - Travelers Rest (CD 1)",525,269,0,794
"Spotsylvania County",-,"104 - Massaponax (CD 1)",572,286,0,858
"Spotsylvania County",-,"201 - Elys Ford (CD 1)",582,201,3,786
"Spotsylvania County",-,"202 - Wilderness (CD 1)",135,96,0,231
"Spotsylvania County",-,"202 - Wilderness (CD 7)",275,128,0,403
"Spotsylvania County",-,"203 - Ni River (CD 1)",864,321,1,"1,186"
"Spotsylvania County",-,"204 - Chancellor (CD 1)",585,345,0,930
"Spotsylvania County",-,"301 - Plank Road (CD 1)",788,342,2,"1,132"
